whs_13,whs_01,whs_12,item_code,cscg_status,whs_11,whs_10,quantity_wms,quantity_erp,warehouse_code,snap_date,item_name,variance,whs_09,whs_08,id,whs_15,whs_03,uom_code,metadata_fecha_consulta
0,0.0,0.0,10030992,Ok,0,0,237.0,237.0,1145,2025-09-05,RODILLO FELPA SPAR 9'',0.0,0.0,0,1406771,0,0.0,Und,2025-09-06 01:42:11
0,0.0,0.0,10001075,Ok,0,0,3.0,3.0,1145,2025-09-05,SUBC LAVPLATOS 8P PALANCA BALTA PICO PRAKTI CROMO  415060001,0.0,0.0,0,1406772,0,0.0,Und,2025-09-06 01:42:11
0,0.0,0.0,10009520,Ok,0,0,23.0,23.0,1145,2025-09-05,MANIJA EXTENDER SERIE 764   256 MM Ref: SPAR764A,0.0,0.0,0,1406773,0,0.0,Und,2025-09-06 01:42:11
0,0.0,0.0,10000333,Ok,0,0,4.8,4.8,1145,2025-09-05,ADAPTADOR PUERTA CORREDIZA 744 BL PIN ADAPT0403 C3,0.0,0.0,0,1406774,0,0.0,Metro,2025-09-06 01:42:11
0,0.0,0.0,10010615,Ok,0,0,70.5,70.5,1145,2025-09-05,MELAMINICO SUPERCOR PB RH HUMO TEX MADERA  183X244X15,0.0,0.0,0,1406775,0,0.0,Lámina,2025-09-06 01:42:11
0,0.0,0.0,10032588,Ok,0,0,538.0,538.0,1145,2025-09-05,CANTO PVC REHAU CINZA COBALTO DX 35X1.5MM (UE 150m)150mxRollo,0.0,0.0,0,1406776,0,0.0,Metro,2025-09-06 01:42:11
0,0.0,0.0,10027607,Ok,0,0,77.0,77.0,1145,2025-09-05,TAPA SUPLEMENTO CILES - 4X4'' PLASTICA BLANCA 130003B,0.0,0.0,0,1406777,0,0.0,Und,2025-09-06 01:42:11
0,0.0,0.0,10031190,Ok,0,0,9.0,9.0,1145,2025-09-05,TERMINAL CAFE NORMAL 3/4   PAQ 30 UNIDADES,0.0,0.0,0,1406778,0,0.0,Pq,2025-09-06 01:42:11
0,0.0,0.0,10010561,Ok,0,0,2.0,2.0,1145,2025-09-05,MELAMINICO  SUPERCOR  PB  RH  AMARETTO    TEX RUSTICK  183X244X18,0.0,0.0,0,1406817,0,0.0,Lámina,2025-09-06 01:42:11
0,0.0,0.0,10009268,Ok,0,0,2.0,2.0,1145,2025-09-05,SUJETADORES    (PAQUETE 2 UND)  Ref: GR853-G,0.0,0.0,0,1406818,0,0.0,Und,2025-09-06 01:42:11
0,0.0,0.0,10005190,Ok,0,0,16.0,16.0,1145,2025-09-05,SIKA-1 DE 20 KG IMPERMEABILIZANTE INTEGRAL,0.0,0.0,0,1406819,0,0.0,Und,2025-09-06 01:42:11
0,0.0,0.0,10022479,Ok,0,0,127.0,127.0,1145,2025-09-05,DISPOSITIVO PUSH SPAR,0.0,0.0,0,1406820,0,0.0,Und,2025-09-06 01:42:11
0,30.0,0.0,10023059,Sobrante,0,0,1018.0,988.0,1145,2025-09-05,BISAGRA SLOW MOTION CLIP ON 35MM SEMIPARCHE C/T 4H,30.0,0.0,0,1406821,0,0.0,Und,2025-09-06 01:42:11
0,0.0,0.0,10012832,Ok,0,0,76.0,76.0,1145,2025-09-05,MELAMINICO  UNICOR MDF RH  CAPUCCINO TEX MADERA  183X244X5.5  1C/ SIN BACKER,0.0,0.0,0,1406822,0,0.0,Lámina,2025-09-06 01:42:11
0,0.0,0.0,10004097,Ok,0,0,10.0,10.0,1145,2025-09-05,TAPA TORNILLO ADHESIVO CIRCULAR AMAR 1/2'' NEGRO HOJAX140 UND,0.0,0.0,0,1406823,0,0.0,Und,2025-09-06 01:42:11
0,0.0,0.0,10005208,Ok,0,0,40.0,40.0,1145,2025-09-05,SIKA-3 DE 5 KG  ACELERANTE PARA MORTERO,0.0,0.0,0,1406824,0,0.0,Und,2025-09-06 01:42:11
0,0.0,0.0,10033834,Ok,0,0,1.0,1.0,1145,2025-09-05,KIT ACCESORIOS X3 GRETA DORADO PM4155551,0.0,0.0,0,1406825,0,0.0,Und,2025-09-06 01:42:11
0,0.0,0.0,10022682,Ok,0,0,6.0,6.0,1145,2025-09-05,CANTO PVC IMPORTADO ROVERE ARENA FREZE 22X0.40 (300mxRollo),0.0,0.0,0,1406826,0,0.0,Metro,2025-09-06 01:42:11
0,0.0,0.0,10027159,Ok,0,0,10.0,10.0,1145,2025-09-05,SOLDADURA WEST ARCO 6013 DE 3/32,0.0,0.0,0,1406827,0,0.0,Kg,2025-09-06 01:42:11
0,0.0,0.0,10007383,Ok,0,0,11.0,11.0,1145,2025-09-05,ESPATULA CABO PLASTICO L.E 4'' 3347,0.0,0.0,0,1406828,0,0.0,Und,2025-09-06 01:42:11
0,0.0,0.0,10026954,Ok,0,0,1.0,1.0,1145,2025-09-05,PEDESTAL MANANTIAL BLANCO O70101001,0.0,0.0,0,1406829,0,0.0,Und,2025-09-06 01:42:11
0,0.0,0.0,10005875,Ok,0,0,210.0,210.0,1145,2025-09-05,TAPA  TABLEX    183X244X15,0.0,0.0,0,1406830,0,0.0,Und,2025-09-06 01:42:11
0,0.0,0.0,10032860,Ok,0,0,13802.0,13802.0,1145,2025-09-05,TORNILLO DELTA EST 8 X1/2 P.BROCA TAIW,0.0,0.0,0,1406831,0,0.0,Und,2025-09-06 01:42:11
0,0.0,0.0,10029708,Ok,0,0,100.0,100.0,1145,2025-09-05,RIEL ALUMINIO INFERIOR SD-50 X 3 METROS  001616,0.0,0.0,0,1406832,0,0.0,Und,2025-09-06 01:42:11
0,0.0,0.0,10030603,Ok,0,0,67.0,67.0,1145,2025-09-05,"LAMINA CLEANEO UFF 10/16/22R 12,5 ALEA 1200 200",0.0,0.0,0,1406833,0,0.0,Lámina,2025-09-06 01:42:11
0,0.0,0.0,10005364,Ok,0,0,6.0,6.0,1145,2025-09-05,SIKAFELT  REFUERZO POLIESTER 48 M2,0.0,0.0,0,1406834,0,0.0,Und,2025-09-06 01:42:11
0,0.0,0.0,10029410,Ok,0,0,57.0,57.0,1145,2025-09-05,MELAMINICO  UNICOR MDF RH SAGANO FOREST  183X244X5.5  1C/ SIN BACKER,0.0,0.0,0,1406835,0,0.0,Lámina,2025-09-06 01:42:11
0,0.0,0.0,10024346,Ok,0,0,277.0,277.0,1145,2025-09-05,CANTO PVC INTRAPLAS CHALETT 19X1.5 MM 100mxRollo,0.0,0.0,0,1406836,0,0.0,Metro,2025-09-06 01:42:11
0,0.0,0.0,10027128,Ok,0,0,12.0,12.0,1145,2025-09-05,TEJA ONDULA P7 PC 0.7MM CRISTAL 0.92M X 1.22M S/F BRT,0.0,0.0,0,1406837,0,0.0,Und,2025-09-06 01:42:11
0,0.0,0.0,10019278,Ok,0,0,234.0,234.0,1145,2025-09-05,MELAMINICO  SUPERCOR  PB  CHANTILLI   TEX MADERA  183X244X15,0.0,0.0,0,1406838,0,0.0,Lámina,2025-09-06 01:42:11
0,0.0,0.0,10016018,Ok,0,0,1.0,1.0,1145,2025-09-05,TAPA TANQUE GRASAS ETERNIT 250 LTS COLOR NEGRO REF 1315759,0.0,0.0,0,1406839,0,0.0,Und,2025-09-06 01:42:11
0,0.0,0.0,10012194,Ok,0,0,3.0,3.0,1145,2025-09-05,DISCO DIAMANTADO SEGMENTADO 4 1/2'' DW47452HP,0.0,0.0,0,1406840,0,0.0,Und,2025-09-06 01:42:11
0,0.0,0.0,10021388,Ok,0,0,358.0,358.0,1145,2025-09-05,TORNILLO 6X1.5/8  DRYWALL NEGRO  AUTOPERF PAQ POR 100 UND,0.0,0.0,0,1406841,0,0.0,Pq,2025-09-06 01:42:11
0,0.0,0.0,10016417,Ok,0,0,197.0,197.0,1145,2025-09-05,MASILLA READYMÁS PARA JUNTAS Y ACABADOS PARA LAMINA DE YESO GALON 5.6 KILOS,0.0,0.0,0,1406842,0,0.0,Und,2025-09-06 01:42:11
0,0.0,0.0,10033086,Ok,0,0,63.18,63.18,1145,2025-09-05,PISO PORCE REC WEST ARD GRIS CLARO CD 30X60 (CJ: 1.62M2) 608702511,0.0,0.0,0,1406843,0,0.0,m2,2025-09-06 01:42:11
0,0.0,0.0,10011496,Ok,0,0,45.0,45.0,1145,2025-09-05,BUJE SOLDADO PRESION DE 2X3/4     REF 2900959,0.0,0.0,0,1406844,0,0.0,Und,2025-09-06 01:42:11
0,0.0,0.0,10031160,Ok,0,0,3.0,3.0,1145,2025-09-05,ESPEJO SPAR METALICO DE COLGAR 60*60CM 40MM LED  REDONDO,0.0,0.0,0,1406845,0,0.0,Und,2025-09-06 01:42:11
0,0.0,0.0,10007411,Ok,0,0,672.0,672.0,1145,2025-09-05,ESTOPA,0.0,0.0,0,1406846,0,0.0,Und,2025-09-06 01:42:11
0,0.0,0.0,10007319,Ok,0,0,1.0,1.0,1145,2025-09-05,VARSOL EN TAMBOR,0.0,0.0,0,1406847,0,0.0,Und,2025-09-06 01:42:11
0,0.0,0.0,10006496,Ok,0,0,4.0,4.0,1145,2025-09-05,VINILTEX PRO 650 BASE TIINT BLANCO 117175  CANECA 5 GALONES,0.0,0.0,0,1406848,0,0.0,Und,2025-09-06 01:42:11
0,0.0,0.0,10005517,Ok,0,0,5.0,5.0,1145,2025-09-05,SIKAFLOOR-2430 CO GRIS OSCURO 4 KG,0.0,0.0,0,1406849,0,0.0,Und,2025-09-06 01:42:11
0,0.0,0.0,10027606,Ok,0,0,48.0,48.0,1145,2025-09-05,TAPA CUADRADA CILES - 4X4'' PLASTICA BLANCA 130002B,0.0,0.0,0,1406850,0,0.0,Und,2025-09-06 01:42:11
0,0.0,0.0,10007245,Ok,0,0,12.0,12.0,1145,2025-09-05,LACA ANTICORROSIVA GRIS AEROCOLOR AEROSOLES 300ML,0.0,0.0,0,1406851,0,0.0,Und,2025-09-06 01:42:11
0,0.0,0.0,10033477,Ok,0,0,190.0,190.0,1145,2025-09-05,PAGUE 1 CUÑETE DE MASILLA LLEVE 1/4 DE VINILO SUPERMASTICK TIPO II,0.0,0.0,0,1406852,0,0.0,Und,2025-09-06 01:42:11
0,0.0,0.0,10016086,Ok,0,0,35.0,35.0,1145,2025-09-05,THINER LITRO,0.0,0.0,0,1406853,0,0.0,Und,2025-09-06 01:42:11
0,0.0,0.0,10033500,Ok,0,0,120.0,120.0,1145,2025-09-05,AEROSOL NEGRO BRILLANTE 400 ML GOYA,0.0,0.0,0,1406854,0,0.0,Und,2025-09-06 01:42:11
0,0.0,0.0,10006257,Ok,0,0,1.0,1.0,1145,2025-09-05,INTERVINIL BLANCO 2501 BALDE 2.5 GALONES,0.0,0.0,0,1406855,0,0.0,Und,2025-09-06 01:42:11
0,0.0,0.0,10023781,Ok,0,0,9.0,9.0,1290,2025-09-05,TAPA TORNILLO ADHESIVO CIRCULAR 15 MM INT ROVERE ARENA PORO PRIM PAQUETE X 100 UND,0.0,0.0,0,1408635,0,0.0,Pq,2025-09-06 01:42:11
0,0.0,0.0,10031365,Ok,0,0,616.0,616.0,1290,2025-09-05,CANTO PVC INTRAPLAS SODER 19X1.5 MM 100mxRollo,0.0,0.0,0,1408636,0,0.0,Metro,2025-09-06 01:42:11
0,0.0,0.0,10014053,Ok,0,0,80.0,80.0,1290,2025-09-05,CANTO PVC INTRAPLAS HEURA 19X1.5 MM 100mxRollo,0.0,0.0,0,1408637,0,0.0,Metro,2025-09-06 01:42:11
0,0.0,0.0,10032103,Ok,0,0,306.0,306.0,1290,2025-09-05,CANTO PVC REHAU ULTRAMAR DX 19X1.5 MM (U.E 150 m) 150mxRollo,0.0,0.0,0,1408638,0,0.0,Metro,2025-09-06 01:42:11
0,0.0,0.0,10027055,Ok,0,0,96.0,96.0,1290,2025-09-05,CANTO PVC INTRAPLAS GRAFFO 40X1 MM 120mxRollo,0.0,0.0,0,1408639,0,0.0,Metro,2025-09-06 01:42:11
0,0.0,0.0,10026655,Ok,0,0,531.0,531.0,1290,2025-09-05,CANTO PVC INTRAPLAS KOA 22X0.45 MM 240mxRollo,0.0,0.0,0,1408640,0,0.0,Metro,2025-09-06 01:42:11
0,0.0,0.0,10013880,Ok,0,0,215.0,215.0,1290,2025-09-05,CANTO PVC INTRAPLAS  WENGUE SHIRAZ     22X0.45 MM (U.E 720 m) 240mxRollo,0.0,0.0,0,1408641,0,0.0,Metro,2025-09-06 01:42:11
0,0.0,0.0,10020525,Ok,0,0,1.0,1.0,1290,2025-09-05,MELAMINICO  UNICOR MDF FERRATA TEX SOFT  183X244X5.5  1C/ SIN BACKER,0.0,0.0,0,1408642,0,0.0,Lámina,2025-09-06 01:42:11
0,0.0,0.0,10030870,Ok,0,0,20.0,20.0,1290,2025-09-05,POMO METALICO DE ALCOBA TUBULAR KL 112 A,0.0,0.0,0,1408643,0,0.0,Und,2025-09-06 01:42:11
0,0.0,0.0,10030170,Ok,0,0,137.0,137.0,1290,2025-09-05,CANTO PVC INTRAPLAS BOREAL 19X0.45 MM 240mxRollo(UE 2400),0.0,0.0,0,1408644,0,0.0,Metro,2025-09-06 01:42:11
0,0.0,0.0,10020924,Ok,0,0,103.0,103.0,1290,2025-09-05,CANTO PVC INTRAPLAS LUNAR 22X0.45 MM 240mxRollo,0.0,0.0,0,1408645,0,0.0,Metro,2025-09-06 01:42:11
0,0.0,0.0,10025274,Ok,0,0,1.0,1.0,1290,2025-09-05,TABLERO RAUVISIO CRYSTAL MDF 1687L SABBIA 1C  130X280X19,0.0,0.0,0,1408646,0,0.0,Lámina,2025-09-06 01:42:11
0,0.0,0.0,10009565,Ok,0,0,37.0,37.0,1290,2025-09-05,TIRADERA ARCO SATINADA SPAR200 - 64 MM,0.0,0.0,0,1408647,0,0.0,Und,2025-09-06 01:42:11
0,0.0,0.0,10014044,Ok,0,0,267.0,267.0,1290,2025-09-05,CANTO PVC INTRAPLAS FENDO 19X0.45MM 240mxRollo(UE 2400),0.0,0.0,0,1408648,0,0.0,Metro,2025-09-06 01:42:11
0,0.0,0.0,10018960,Ok,0,0,2.0,2.0,1290,2025-09-05,MELAMINICO VESTO MDP RH SEDA GIORNO HILADO 215X244X15,0.0,0.0,0,1408649,0,0.0,Lámina,2025-09-06 01:42:11
0,0.0,0.0,10022180,Ok,0,0,10.0,10.0,1290,2025-09-05,MDF TABLEMAC LIGHT 305X244X09 RH,0.0,0.0,0,1408650,0,0.0,Lámina,2025-09-06 01:42:11
0,0.0,0.0,10014052,Ok,0,0,772.0,772.0,1290,2025-09-05,CANTO PVC INTRAPLAS MACULA (Amaretto teca maya) 19X1.5 MM 100mxRollo,0.0,0.0,0,1408651,0,0.0,Metro,2025-09-06 01:42:11
0,0.0,0.0,10032051,Ok,0,0,381.0,381.0,1290,2025-09-05,CANTO PVC REHAU ROBLE CAVA SOFTWOOD AR 19X1.5 MM (U.E 150 m) 150mxRollo,0.0,0.0,0,1408652,0,0.0,Metro,2025-09-06 01:42:11
0,0.0,0.0,10024331,Ok,0,0,507.0,507.0,1290,2025-09-05,CANTO PVC INTRAPLAS LENNO 22X0.45 MM 240mxRollo,0.0,0.0,0,1408653,0,0.0,Metro,2025-09-06 01:42:11
0,0.0,0.0,10015775,Ok,0,0,2.0,2.0,1290,2025-09-05,MELAMINICO SUPERCOR PB RH CHANTILLI TEX RUSTICK 183X244X18,0.0,0.0,0,1408654,0,0.0,Lámina,2025-09-06 01:42:11
0,0.0,0.0,10032580,Ok,0,0,4200.0,4200.0,1290,2025-09-05,CANTO PVC REHAU VIENES DX 40X0.40MM (UE 300m)300mxRollo,0.0,0.0,0,1408655,0,0.0,Metro,2025-09-06 01:42:11
0,0.0,0.0,10023116,Ok,0,0,19.0,19.0,1290,2025-09-05,RIEL ALUMINIO INFERIOR SD-50 X 2 METROS  VENETTO 001616,0.0,0.0,0,1408656,0,0.0,Und,2025-09-06 01:42:11
0,0.0,0.0,10020937,Ok,0,0,100.0,100.0,1290,2025-09-05,CANTO PVC INTRAPLAS MARKINA 19X1.5 MM 100mxRollo,0.0,0.0,0,1408657,0,0.0,Metro,2025-09-06 01:42:11
0,0.0,0.0,10013592,Ok,0,0,51.0,51.0,1290,2025-09-05,CANTO PVC REHAU   OLMO PARDO  19X1.5 MM (U.E 150 m) 150mxRollo,0.0,0.0,0,1408658,0,0.0,Metro,2025-09-06 01:42:11
0,0.0,0.0,10022311,Ok,0,0,240.0,240.0,1290,2025-09-05,CANTO PVC INTRAPLAS VOLCANO 44X1 MM 120mxRollo,0.0,0.0,0,1408659,0,0.0,Metro,2025-09-06 01:42:11
0,0.0,0.0,10016367,Faltante,0,0,0.0,1.0,1290,2025-09-05,TAPA  MDF   183X244X2.5,-1.0,0.0,-1,1408660,0,0.0,Und,2025-09-06 01:42:11
0,0.0,0.0,10031916,Ok,0,0,2216.0,2216.0,1290,2025-09-05,CANTO PVC REHAU TOSCANA SOFTWOOD AR (Glazzé19X0.40MM (U.E 300 m) 300mxRollo,0.0,0.0,0,1408661,0,0.0,Metro,2025-09-06 01:42:11
0,0.0,0.0,10022690,Ok,0,0,3219.0,3219.0,1290,2025-09-05,CANTO PVC IMPORTADO PROVENCE MAPLE FREZE 22X1.70 (100mxRollo,0.0,0.0,0,1408662,0,0.0,Metro,2025-09-06 01:42:11
0,0.0,0.0,10015716,Ok,0,0,18.0,18.0,1290,2025-09-05,CANTO PVC INTRAPLAS TOSCANA (Chantillii-Glazze ) 22X1.5 MM 100mxRollo,0.0,0.0,0,1408663,0,0.0,Metro,2025-09-06 01:42:11
0,0.0,0.0,10030842,Ok,0,0,23.0,23.0,1290,2025-09-05,MANIJA TUBULAR ENTRADA KL 113 E,0.0,0.0,0,1408664,0,0.0,Und,2025-09-06 01:42:11
0,-8.0,0.0,10033590,Ok,0,8,62.0,62.0,1290,2025-09-05,MELAMINICO  SUPERCOR  PB    SAGANO    TEX MADERA  153X244X36,0.0,0.0,0,1408665,0,0.0,Lámina,2025-09-06 01:42:11
0,0.0,0.0,10032933,Ok,0,0,16.0,16.0,1290,2025-09-05,MANIJA CUADRADA EN ALUMINIO ALCOBA NEGRA KL 121 A,0.0,0.0,0,1408666,0,0.0,Und,2025-09-06 01:42:11
0,0.0,0.0,10033589,Ok,0,0,300.0,300.0,1290,2025-09-05,CANTO PVC REHAU SEDA GIORNO HILADO AR 40X0.40MM (UE 300m)300mxRollo,0.0,0.0,0,1408667,0,0.0,Metro,2025-09-06 01:42:11
0,0.0,0.0,10028146,Ok,0,0,458.0,458.0,1290,2025-09-05,CANTO PVC INTRAPLAS ULTRAMAR TEX SOFT 40X1 MM 120mxRollo(UE 600),0.0,0.0,0,1408668,0,0.0,Metro,2025-09-06 01:42:11
0,0.0,0.0,10019024,Ok,0,0,94.0,94.0,1290,2025-09-05,CANTO PVC INTRAPLAS MAJUY PRIM 22X1.5 MM 100mxRollo,0.0,0.0,0,1408669,0,0.0,Metro,2025-09-06 01:42:11
0,0.0,0.0,10010662,Ok,0,0,22.5,22.5,1290,2025-09-05,MELAMINICO  SUPERCOR  PB    CHANTILLI    TEX RUSTICK  183X244X15,0.0,0.0,0,1408670,0,0.0,Lámina,2025-09-06 01:42:11
0,0.0,0.0,10022748,Ok,0,0,6039.0,6039.0,1290,2025-09-05,CANTO PVC IMPORTADO CAPUCCINO FREZE 44X0.80 (150mxRollo),0.0,0.0,0,1408671,0,0.0,Metro,2025-09-06 01:42:11
0,0.0,0.0,10023136,Ok,0,0,960.0,960.0,1290,2025-09-05,CANTO PVC INTRAPLAS CHECUA MATE PRIM 22X0.45 MM 240mxRollo,0.0,0.0,0,1408672,0,0.0,Metro,2025-09-06 01:42:11
0,0.0,0.0,10010985,Ok,0,0,83.0,83.0,1290,2025-09-05,MELAMINICO VESTO MDP RH TOSCANA SOFTWOOD SOFTWOOD 183X250X6,0.0,0.0,0,1408673,0,0.0,Lámina,2025-09-06 01:42:11
0,0.0,0.0,10021389,Ok,0,0,48.0,48.0,1290,2025-09-05,TORNILLO 6X2 DRYWALL DSPS DE  AUTOPERF  PAQ POR 100 UND,0.0,0.0,0,1408674,0,0.0,Pq,2025-09-06 01:42:11
0,-9.0,0.0,10024141,Faltante,0,0,153.0,162.0,1290,2025-09-05,CUBIERTERO SLIM DE 7 ESPACIOS  COLOR GRIS 550X480X50MM,-9.0,0.0,0,1408675,0,0.0,Und,2025-09-06 01:42:11
0,0.0,0.0,10022297,Ok,0,0,31.0,31.0,1290,2025-09-05,CANTO PVC INTRAPLAS BLANCO 44X1 MM 120mxRollo,0.0,0.0,0,1408676,0,0.0,Metro,2025-09-06 01:42:11
0,0.0,0.0,10022715,Ok,0,0,3064.0,3064.0,1290,2025-09-05,CANTO PVC IMPORTADO PROVENCE MAPLE FREZE 44X0.40 (300mxRollo),0.0,0.0,0,1408677,0,0.0,Metro,2025-09-06 01:42:11
0,0.0,0.0,10015537,Ok,0,0,2.0,2.0,1290,2025-09-05,FORMICA LAMITECH  GENERICA ECO F6 RURAL PINE 1505 LEGNO POSTFORMABLE  122X244,0.0,0.0,0,1408678,0,0.0,Lámina,2025-09-06 01:42:11
0,0.0,0.0,10026934,Ok,0,0,24.0,24.0,1290,2025-09-05,FONDO MELAMINICO (TIPO WENGUE) 183x244x03 mm,0.0,0.0,0,1408679,0,0.0,Lámina,2025-09-06 01:42:11
0,0.0,0.0,10015925,Ok,0,0,1059.0,1059.0,1290,2025-09-05,CANTO PVC IMPORTADO CAPUCCINO FREZE 42X0.40 (300mxRollo),0.0,0.0,0,1408680,0,0.0,Metro,2025-09-06 01:42:11
0,0.0,0.0,10027538,Ok,0,0,23.0,23.0,1290,2025-09-05,MELAMINICO SUPERCOR PB RH CINZA COBALTO TEX SOFT  183X244X18,0.0,0.0,0,1408681,0,0.0,Lámina,2025-09-06 01:42:11
0,0.0,0.0,10029444,Ok,0,0,222.0,222.0,1290,2025-09-05,GALERIA RECTANGULAR KIT CAJON BLANCO 50 CM,0.0,0.0,0,1408682,0,0.0,Und,2025-09-06 01:42:11
0,0.0,0.0,10022749,Ok,0,0,5371.0,5371.0,1290,2025-09-05,CANTO PVC IMPORTADO PROVENCE MAPLE FREZE 44X0.80 (150mxRollo),0.0,0.0,0,1408683,0,0.0,Metro,2025-09-06 01:42:11
0,0.0,0.0,10012811,Ok,0,0,43.0,43.0,1290,2025-09-05,MELAMINICO  UNICOR MDF GLACIAL TEX MADERA   183X244X5.5  1C/ SIN BACKER,0.0,0.0,0,1408684,0,0.0,Lámina,2025-09-06 01:42:11
0,0.0,0.0,10013590,Ok,0,0,66.0,66.0,1290,2025-09-05,CANTO PVC REHAU NOCCE MILANO  19X1.5 MM (U.E 150 m) 150mxRollo,0.0,0.0,0,1408685,0,0.0,Metro,2025-09-06 01:42:11
0,0.0,0.0,10020288,Ok,0,0,167.0,167.0,1290,2025-09-05,CANTO PVC IMPORTADO SODER FREZE 22X0.40 (300mxRollo),0.0,0.0,0,1408686,0,0.0,Metro,2025-09-06 01:42:11
0,0.0,0.0,10021324,Ok,0,0,132.0,132.0,1290,2025-09-05,CANTO PVC INTRAPLAS SEDA GIORNO 19X0.45 MM 240mxRollo(UE 2400),0.0,0.0,0,1408687,0,0.0,Metro,2025-09-06 01:42:11
0,0.0,0.0,10029423,Ok,0,0,1.0,1.0,1290,2025-09-05,MELAMINICO  SUPERCOR  PB   MITTE TEX FOREST  183X244X18,0.0,0.0,0,1408688,0,0.0,Lámina,2025-09-06 01:42:11
0,0.0,0.0,10031493,Ok,0,0,512.0,512.0,1290,2025-09-05,CANTO PVC INTRAPLAS FLORMORADO 19X1.5 MM 100mxRollo,0.0,0.0,0,1408689,0,0.0,Metro,2025-09-06 01:42:11
0,0.0,0.0,10021309,Ok,0,0,7.0,7.0,1290,2025-09-05,CANTO PVC INTRAPLAS CENDRA ESCANDINAVO (Roble Cenizo-Humo Tablemac) 19X0.45 MM 240mxRollo,0.0,0.0,0,1408690,0,0.0,Metro,2025-09-06 01:42:11
0,0.0,0.0,10010854,Ok,0,0,2.0,2.0,1290,2025-09-05,FORMICA  LAMITECH  F6 GENERICA BLANCA   2112  BRILLANTE STANDAR  366X153,0.0,0.0,0,1408691,0,0.0,Lámina,2025-09-06 01:42:11
0,0.0,0.0,10020918,Ok,0,0,741.0,741.0,1290,2025-09-05,CANTO PVC INTRAPLAS LUNAR 19X0.45 MM 240mxRollo,0.0,0.0,0,1408692,0,0.0,Metro,2025-09-06 01:42:11
0,0.0,0.0,10033665,Ok,0,0,1500.0,1500.0,1290,2025-09-05,CANTO FLEXIBLE CALA DX 44X0.40 MM 300mxRollo,0.0,0.0,0,1408693,0,0.0,Metro,2025-09-06 01:42:11
0,0.0,0.0,10030876,Ok,0,0,34.0,34.0,1290,2025-09-05,CERROJO PASADOR NOCTURNO KL 105,0.0,0.0,0,1408694,0,0.0,Und,2025-09-06 01:42:11
0,0.0,0.0,10028138,Ok,0,0,31.0,31.0,1290,2025-09-05,CANTO PVC INTRAPLAS ULTRAMAR TEX SOFT 19X0.45 MM 240mxRollo(UE 2400),0.0,0.0,0,1408695,0,0.0,Metro,2025-09-06 01:42:11
0,,0.0,10010867,Sobrante,0,0,20.0,0.0,1290,2025-09-05,FORMICA  LAMITECH  F8    ROVERE FIUMO  1462  TEXTURA  306X122,20.0,0.0,0,1408696,0,0.0,Lámina,2025-09-06 01:42:11
0,0.0,0.0,10015714,Ok,0,0,370.0,370.0,1290,2025-09-05,CANTO PVC INTRAPLAS TOSCANA (Chantilli-Glazze ) 19X0.45MM 240mxRollo,0.0,0.0,0,1408697,0,0.0,Metro,2025-09-06 01:42:11
0,0.0,0.0,10009364,Ok,0,0,526.0,526.0,1290,2025-09-05,JUEGO TORNILLO PARA BISAGRA SPAR (JGOX4 UND) AV.ZINC.6*5/8 APZ04'',0.0,0.0,0,1408698,0,0.0,Juego,2025-09-06 01:42:11
0,0.0,0.0,10030664,Ok,0,0,196.0,196.0,1290,2025-09-05,CANTO PVC INTRAPLAS TOSCANA (CHANTILLI-GLAZZE ) 16X0.45 MM 240mxRollo,0.0,0.0,0,1408699,0,0.0,Metro,2025-09-06 01:42:11
0,0.0,0.0,10025319,Ok,0,0,83.0,83.0,1290,2025-09-05,CANTO PVC INTRAPLAS CINZA COBALTO 19X1.5 MM 100mxRollo,0.0,0.0,0,1408700,0,0.0,Metro,2025-09-06 01:42:11
0,0.0,0.0,10010033,Ok,0,0,1.0,1.0,1290,2025-09-05,FORMICA  LAMITECH  F8    BROWN OAK  1836  TEXTURA POSTFORMABLE  122X244,0.0,0.0,0,1408701,0,0.0,Lámina,2025-09-06 01:42:11
0,0.0,0.0,10022338,Ok,0,0,181.0,181.0,1290,2025-09-05,CANTO PVC INTRAPLAS ROBLE RUSTICO 44X1 MM 120mxRollo,0.0,0.0,0,1408702,0,0.0,Metro,2025-09-06 01:42:11
0,0.0,0.0,10030109,Ok,0,0,9.0,9.0,1290,2025-09-05,MELAMINICO  UNICOR MDF RH RIVIERA TEX FOREST  183X244X5.5  1C/ SIN BACKER,0.0,0.0,0,1408703,0,0.0,Lámina,2025-09-06 01:42:11
0,0.0,0.0,10015774,Ok,0,0,40.0,40.0,1290,2025-09-05,MELAMINICO SUPERCOR PB RH CHANTILLI TEX RUSTICK 183X244X15,0.0,0.0,0,1408704,0,0.0,Lámina,2025-09-06 01:42:11
0,0.0,0.0,10012757,Ok,0,0,13.0,13.0,1290,2025-09-05,MELAMINICO  UNICOR MDF RH BLANCO NEVADO LISO 183X244X5.5  1C/ SIN BACKER,0.0,0.0,0,1408705,0,0.0,Lámina,2025-09-06 01:42:11
0,0.0,0.0,10022650,Ok,0,0,4.0,4.0,1290,2025-09-05,CANTO PVC IMPORTADO AMBAR FREZE 19X1.70 (100mxRollo),0.0,0.0,0,1408706,0,0.0,Metro,2025-09-06 01:42:11
