ctxn_balance,ctxn_attribute1,ctxn_primary_uom_code,ctxn_attribute2,ctxn_document_number,cdct_name,codv_invoice,ctxn_organization_id,ctxn_transaction_reference,ctxn_expiration_date,ctxn_secondary_qty,ctxn_secondary_uom_code,ctxn_movement_type,ctxn_transaction_date,ctxn_warehouse_code,ctxn_task_id,ctxn_item_code1,ctxn_item_code2,ctxn_onset_date,ctxn_currency_code,ctxn_primary_qty,ctxn_handling_unit,ctxn_storagebin_code,ctxn_stock_type_code,ctxn_created_on,ctxn_id,ctxn_document_reference,ctxn_created_by,ctxn_item_name1,ctxn_current_cost,ctxn_transaction_group_id,ctxn_batch_number,metadata_fecha_consulta
0.0,,Und,,,,,98,,,,,311 Traslado de ubicacion a ubicacion,2025-09-05,1145,,10011637,,,COP,-10.0,195113,MUELLE 1,01,16:02:27,2088765,,gsandoval,UNION SANITARIA DE 6'' REF 2901703,13293.7,1762363,,2025-09-06 23:28:50
50.0,,Und,,,,,98,,,,,311 Traslado de ubicacion a ubicacion,2025-09-05,1145,,10011449,,,$,50.0,163337,F27M6A20IZQ,01,16:02:26,2088764,,jmansilla,TEE PRESION DE 1.1/2 REF 2901486,3743.25,1762362,,2025-09-06 23:28:50
0.0,,Und,,,,,98,,,,,311 Traslado de ubicacion a ubicacion,2025-09-05,1145,,10011449,,,$,-50.0,195113,MUELLE 1,01,16:02:26,2088763,,jmansilla,TEE PRESION DE 1.1/2 REF 2901486,3743.25,1762362,,2025-09-06 23:28:50
12.0,,Lámina,,515062,Traslado de Materiales,,98,,,,,313 Traslado de confirmacion de picking,2025-09-05,1145,,10033148,,,$,12.0,PLT2179339,Picking,01,16:02:10,2088762,515061,jvaca,MDF QD 1.83X2.44X2.5 mm,3.75,1762361,,2025-09-06 23:28:50
440.0,,Lámina,,515062,Traslado de Materiales,,98,,,,,313 Traslado de confirmacion de picking,2025-09-05,1145,,10033148,,,$,-12.0,183532,F2M20A10,01,16:02:10,2088761,515061,jvaca,MDF QD 1.83X2.44X2.5 mm,3.75,1762361,,2025-09-06 23:28:50
20.0,,Lámina,,515183,Entrada por orden de compra,,98,,,,,101 Entrada de mercancías de pedido a almacén,2025-09-05,1290,230962.0,10010867,,,$,20.0,181068,F15M6A10,01,15:59:51,2088760,75027,imendez,FORMICA LAMITECH F8 ROVERE FIUMO 1462 TEXTURA 306X122,245458.5,1762360,,2025-09-06 23:28:50
10.0,,Lámina,,515062,Traslado de Materiales,,98,,,,,313 Traslado de confirmacion de picking,2025-09-05,1145,,10008524,,,$,10.0,PLT2179339,Picking,01,15:58:55,2088759,515061,jvaca,MDF TABLEMAC LIGHT 183X244X09,66281.52,1762359,,2025-09-06 23:28:50
37.0,,Lámina,,515062,Traslado de Materiales,,98,,,,,313 Traslado de confirmacion de picking,2025-09-05,1145,,10008524,,,$,-10.0,158166,F2M28A10,01,15:58:55,2088758,515061,jvaca,MDF TABLEMAC LIGHT 183X244X09,66281.52,1762359,,2025-09-06 23:28:50
0.0,,Lámina,,515472,Salida por entrega,,98,,,,,261 Consumo de almacén para orden,2025-09-05,1145,,10026642,,,$,-4.0,PLT2179338,GIRON,01,15:58:01,2088757,515388,losorio,MELAMINICO SUPERCOR PB RH KOA TEX RUSTICK 183X244X15,220324.35,1762358,,2025-09-06 23:28:50
0.0,,Metro,,515472,Salida por entrega,,98,,,,,261 Consumo de almacén para orden,2025-09-05,1145,,10026651,,,COP,-67.0,PLT2179722,CLIENTE RECOGE,01,15:58:01,2088756,515388,losorio,CANTO PVC INTRAPLAS KOA 19X0.45MM 240mxRollo,319.0,1762357,,2025-09-06 23:28:50
0.0,,Metro,,515472,Salida por entrega,,98,,,,,261 Consumo de almacén para orden,2025-09-05,1145,,10026653,,,COP,-19.0,PLT2179722,CLIENTE RECOGE,01,15:58:01,2088755,515388,losorio,CANTO PVC INTRAPLAS KOA 19X1.5 MM 100mxRollo,1042.0,1762356,,2025-09-06 23:28:50
19.0,,Metro,,,,,98,,,,,311 Traslado de ubicacion a ubicacion,2025-09-05,1145,,10026653,,,COP,19.0,PLT2179722,CLIENTE RECOGE,01,15:57:37,2088754,,eduarte,CANTO PVC INTRAPLAS KOA 19X1.5 MM 100mxRollo,1042.0,1762355,,2025-09-06 23:28:50
0.0,,Metro,,,,,98,,,,,311 Traslado de ubicacion a ubicacion,2025-09-05,1145,,10026653,,,COP,-19.0,PLT2179722,Picking,01,15:57:37,2088753,,eduarte,CANTO PVC INTRAPLAS KOA 19X1.5 MM 100mxRollo,1042.0,1762355,,2025-09-06 23:28:50
67.0,,Metro,,,,,98,,,,,311 Traslado de ubicacion a ubicacion,2025-09-05,1145,,10026651,,,COP,67.0,PLT2179722,CLIENTE RECOGE,01,15:57:37,2088752,,eduarte,CANTO PVC INTRAPLAS KOA 19X0.45MM 240mxRollo,319.0,1762355,,2025-09-06 23:28:50
0.0,,Metro,,,,,98,,,,,311 Traslado de ubicacion a ubicacion,2025-09-05,1145,,10026651,,,COP,-67.0,PLT2179722,Picking,01,15:57:37,2088751,,eduarte,CANTO PVC INTRAPLAS KOA 19X0.45MM 240mxRollo,319.0,1762355,,2025-09-06 23:28:50
30.0,,Lámina,,515407,Entrada por orden de compra,,98,,,,,101 Entrada de mercancías de pedido a almacén,2025-09-05,1145,231070.0,10024785,,,$,30.0,195288,MUELLE 2,01,15:56:14,2088750,75062,cmendez,LAMINA BLACK THEATER BOARD 24X48X1 (61X122),31903.68,1762354,,2025-09-06 23:28:50
0.0,,Metro,,515471,Salida por entrega,,98,,,,,261 Consumo de almacén para orden,2025-09-05,1290,,10014045,,,COP,-11.0,PLT2179110,PRODUCCION,01,15:55:55,2088749,515304,lguerrero,CANTO PVC INTRAPLAS MACULA (Amaretto) 19X0.45MM 240mxRollo,306.24,1762353,,2025-09-06 23:28:50
0.0,,Metro,,515471,Salida por entrega,,98,,,,,261 Consumo de almacén para orden,2025-09-05,1290,,10031993,,,$,-52.0,PLT2179110,PRODUCCION,01,15:55:55,2088748,515304,lguerrero,CANTO PVC REHAU BLANCO NEVADO DX 19X0.40MM (U.E 300 m) 300mxRollo,235.13,1762352,,2025-09-06 23:28:50
0.0,,Metro,,515471,Salida por entrega,,98,,,,,261 Consumo de almacén para orden,2025-09-05,1290,,10003831,,,COP,-75.0,PLT2179110,PRODUCCION,01,15:55:55,2088747,515304,lguerrero,CANTO PVC INTRAPLAS HUMO TABLEMAC 19X0.45MM 240mxRollo,306.24,1762351,,2025-09-06 23:28:50
0.0,,Metro,,515471,Salida por entrega,,98,,,,,261 Consumo de almacén para orden,2025-09-05,1290,,10020934,,,COP,-29.0,PLT2179110,PRODUCCION,01,15:55:55,2088746,515304,lguerrero,CANTO PVC INTRAPLAS KALLIO 19X1.5 MM 100mxRollo,1000.32,1762350,,2025-09-06 23:28:50
0.0,,Metro,,515471,Salida por entrega,,98,,,,,261 Consumo de almacén para orden,2025-09-05,1290,,10030233,,,COP,-19.0,PLT2179110,PRODUCCION,01,15:55:55,2088745,515304,lguerrero,CANTO PVC INTRAPLAS RIVIERA 19X0.45 MM 240mxRollo,306.24,1762349,,2025-09-06 23:28:50
0.0,,Metro,,515471,Salida por entrega,,98,,,,,261 Consumo de almacén para orden,2025-09-05,1290,,10003780,,,COP,-26.0,PLT2179110,PRODUCCION,01,15:55:55,2088744,515304,lguerrero,CANTO PVC INTRAPLAS BLANCO 19X0.45MM 240mxRollo,229.44,1762348,,2025-09-06 23:28:50
0.0,,Metro,,515471,Salida por entrega,,98,,,,,261 Consumo de almacén para orden,2025-09-05,1290,,10003781,,,COP,-20.0,PLT2179110,PRODUCCION,01,15:55:55,2088743,515304,lguerrero,CANTO PVC INTRAPLAS BLANCO 19X1.5 MM 100mxRollo,749.76,1762347,,2025-09-06 23:28:50
0.0,,Metro,,515471,Salida por entrega,,98,,,,,261 Consumo de almacén para orden,2025-09-05,1290,,10032095,,,$,-7.0,PLT2179110,PRODUCCION,01,15:55:55,2088742,515304,lguerrero,CANTO PVC REHAU BLANCO NEVADO DX 19X1.5 MM (U.E 150 m) 150mxRollo,985.0,1762346,,2025-09-06 23:28:50
0.0,,Metro,,515471,Salida por entrega,,98,,,,,261 Consumo de almacén para orden,2025-09-05,1290,,10026786,,,COP,-11.0,PLT2179110,PRODUCCION,01,15:55:55,2088741,515304,lguerrero,CANTO PVC INTRAPLAS GRAFFO 22X1.5 MM 100mxRollo,1157.76,1762345,,2025-09-06 23:28:50
0.0,,Metro,,515471,Salida por entrega,,98,,,,,261 Consumo de almacén para orden,2025-09-05,1290,,10026786,,,COP,-12.0,PLT2179110,PRODUCCION,01,15:55:55,2088740,515304,lguerrero,CANTO PVC INTRAPLAS GRAFFO 22X1.5 MM 100mxRollo,1157.76,1762344,,2025-09-06 23:28:50
67.0,,Metro,,515453,Traslado de Materiales,,98,,,,,313 Traslado de confirmacion de picking,2025-09-05,1145,,10026651,,,COP,67.0,PLT2179722,Picking,01,15:55:50,2088739,515388,eduarte,CANTO PVC INTRAPLAS KOA 19X0.45MM 240mxRollo,319.0,1762343,,2025-09-06 23:28:50
92.0,,Metro,,515453,Traslado de Materiales,,98,,,,,313 Traslado de confirmacion de picking,2025-09-05,1145,,10026651,,,COP,-67.0,163323,F21M3A50DER,01,15:55:50,2088738,515388,eduarte,CANTO PVC INTRAPLAS KOA 19X0.45MM 240mxRollo,319.0,1762343,,2025-09-06 23:28:50
4.0,,Lámina,,515097,Traslado de Materiales,,98,,,,,313 Traslado de confirmacion de picking,2025-09-05,1145,,10008525,,,$,4.0,PLT2179340,Picking,01,15:54:59,2088737,515096,jvaca,MDF TABLEMAC LIGHT 183X244X12,91005.39,1762342,,2025-09-06 23:28:50
58.0,,Lámina,,515097,Traslado de Materiales,,98,,,,,313 Traslado de confirmacion de picking,2025-09-05,1145,,10008525,,,$,-4.0,183605,F2M26A10,01,15:54:59,2088736,515096,jvaca,MDF TABLEMAC LIGHT 183X244X12,91005.39,1762342,,2025-09-06 23:28:50
25.0,,Und,,,,,98,,,,,311 Traslado de ubicacion a ubicacion,2025-09-05,1145,,10011461,,,$,25.0,162512,F27M5A30IZQ,01,15:52:51,2088735,,jmansilla,TEE PRESION DE 2 REF 2901503,5960.85,1762341,,2025-09-06 23:28:50
0.0,,Und,,,,,98,,,,,311 Traslado de ubicacion a ubicacion,2025-09-05,1145,,10011461,,,$,-25.0,195113,MUELLE 1,01,15:52:51,2088734,,jmansilla,TEE PRESION DE 2 REF 2901503,5960.85,1762341,,2025-09-06 23:28:50
10.0,,Lámina,,515097,Traslado de Materiales,,98,,,,,313 Traslado de confirmacion de picking,2025-09-05,1145,,10008526,,,$,10.0,PLT2179340,Picking,01,15:52:50,2088733,515096,jvaca,MDF TABLEMAC LIGHT 183X244X15,110920.7,1762340,,2025-09-06 23:28:50
48.0,,Lámina,,515097,Traslado de Materiales,,98,,,,,313 Traslado de confirmacion de picking,2025-09-05,1145,,10008526,,,$,-10.0,158150,F2M24A10,01,15:52:50,2088732,515096,jvaca,MDF TABLEMAC LIGHT 183X244X15,110920.7,1762340,,2025-09-06 23:28:50
50.0,,Und,,,,,98,,,,,311 Traslado de ubicacion a ubicacion,2025-09-05,1145,,10011430,,,$,50.0,164454,F27M5A20IZQ,01,15:52:33,2088731,,gsandoval,UNIVERSAL PRESION DE 1 REF 2901672,3776.85,1762339,,2025-09-06 23:28:50
0.0,,Und,,,,,98,,,,,311 Traslado de ubicacion a ubicacion,2025-09-05,1145,,10011430,,,$,-50.0,195113,MUELLE 1,01,15:52:33,2088730,,gsandoval,UNIVERSAL PRESION DE 1 REF 2901672,3776.85,1762339,,2025-09-06 23:28:50
13.0,,Rollo,,515407,Entrada por orden de compra,,98,,,,,101 Entrada de mercancías de pedido a almacén,2025-09-05,1145,231070.0,10003506,,,COP,13.0,195288,MUELLE 2,01,15:52:01,2088729,75062,cmendez,FRESCASA ECO 600'' X 48'' X2.5'',157100.89,1762338,,2025-09-06 23:28:50
100.0,,Und,,,,,98,,,,,311 Traslado de ubicacion a ubicacion,2025-09-05,1145,,10011606,,,COP,100.0,161194,F26M3A20DER,01,15:51:49,2088728,,gsandoval,CODO SANITARIO 90 CXC 2'' REF 2901213,1304.1,1762337,,2025-09-06 23:28:50
0.0,,Und,,,,,98,,,,,311 Traslado de ubicacion a ubicacion,2025-09-05,1145,,10011606,,,COP,-100.0,195113,MUELLE 1,01,15:51:49,2088727,,gsandoval,CODO SANITARIO 90 CXC 2'' REF 2901213,1304.1,1762337,,2025-09-06 23:28:50
4.0,,Lámina,,515097,Traslado de Materiales,,98,,,,,313 Traslado de confirmacion de picking,2025-09-05,1145,,10008527,,,$,4.0,PLT2179340,Picking,01,15:51:28,2088726,515096,jvaca,MDF TABLEMAC LIGHT 183X244X18,153756.6,1762336,,2025-09-06 23:28:50
8.0,,Lámina,,515097,Traslado de Materiales,,98,,,,,313 Traslado de confirmacion de picking,2025-09-05,1145,,10008527,,,$,-4.0,168376,F2M22A10,01,15:51:28,2088725,515096,jvaca,MDF TABLEMAC LIGHT 183X244X18,153756.6,1762336,,2025-09-06 23:28:50
19.0,,Metro,,515453,Traslado de Materiales,,98,,,,,313 Traslado de confirmacion de picking,2025-09-05,1145,,10026653,,,COP,19.0,PLT2179722,Picking,01,15:50:43,2088724,515388,eduarte,CANTO PVC INTRAPLAS KOA 19X1.5 MM 100mxRollo,1042.0,1762335,,2025-09-06 23:28:50
54.0,,Metro,,515453,Traslado de Materiales,,98,,,,,313 Traslado de confirmacion de picking,2025-09-05,1145,,10026653,,,COP,-19.0,163322,F21M3A30DER,01,15:50:43,2088723,515388,eduarte,CANTO PVC INTRAPLAS KOA 19X1.5 MM 100mxRollo,1042.0,1762335,,2025-09-06 23:28:50
65.0,,Rollo,,515407,Entrada por orden de compra,,98,,,,,101 Entrada de mercancías de pedido a almacén,2025-09-05,1145,231070.0,10003509,7701207242455,,COP,65.0,195288,MUELLE 2,01,15:50:01,2088722,75062,cmendez,FRESCASA ECO 600'' X 48'' X305'' SIN PAPEL (18.593M2),198512.45,1762334,,2025-09-06 23:28:50
1.0,,Rollo,,,,,98,,,,,311 Traslado de ubicacion a ubicacion,2025-09-05,1145,,10023232,,,$,1.0,PLT2179383,TRASLADOS ACC,01,15:49:14,2088721,,aanaya,MANTO COLOMBIA 2.5MM ROLLO 10m2 REF 27711*,106727.63,1762333,,2025-09-06 23:28:50
0.0,,Rollo,,,,,98,,,,,311 Traslado de ubicacion a ubicacion,2025-09-05,1145,,10023232,,,$,-1.0,PLT2179383,Picking,01,15:49:14,2088720,,aanaya,MANTO COLOMBIA 2.5MM ROLLO 10m2 REF 27711*,106727.63,1762333,,2025-09-06 23:28:50
6.0,,Und,,,,,98,,2026-06-30,,,311 Traslado de ubicacion a ubicacion,2025-09-05,1145,,10030332,,,$,6.0,PLT2179383,TRASLADOS ACC,01,15:49:14,2088719,,aanaya,CONCOLOR JUNTA ESTRECHA ARENA x 2 KG 993057501,5309.0,1762333,,2025-09-06 23:28:50
0.0,,Und,,,,,98,,2026-06-30,,,311 Traslado de ubicacion a ubicacion,2025-09-05,1145,,10030332,,,$,-6.0,PLT2179383,Picking,01,15:49:14,2088718,,aanaya,CONCOLOR JUNTA ESTRECHA ARENA x 2 KG 993057501,5309.0,1762333,,2025-09-06 23:28:50
1.0,,Und,,,,,98,,2026-07-30,,,311 Traslado de ubicacion a ubicacion,2025-09-05,1145,,10024299,,,$,1.0,PLT2179383,TRASLADOS ACC,01,15:49:14,2088717,,aanaya,CONCOLOR JE ANTIHONGOS SUPER BCO X 2 KG 993051011,5309.0,1762333,,2025-09-06 23:28:50
0.0,,Und,,,,,98,,2026-07-30,,,311 Traslado de ubicacion a ubicacion,2025-09-05,1145,,10024299,,,$,-1.0,PLT2179383,Picking,01,15:49:14,2088716,,aanaya,CONCOLOR JE ANTIHONGOS SUPER BCO X 2 KG 993051011,5309.0,1762333,,2025-09-06 23:28:50
5.0,,Und,,,,,98,,2026-05-30,,,311 Traslado de ubicacion a ubicacion,2025-09-05,1145,,10001944,,,$,5.0,PLT2179383,TRASLADOS ACC,01,15:49:14,2088715,,aanaya,CONCOLOR JUNTA ESTRECHA TAUPE 2 KG 993051561,5309.0,1762333,131525,2025-09-06 23:28:50
0.0,,Und,,,,,98,,2026-05-30,,,311 Traslado de ubicacion a ubicacion,2025-09-05,1145,,10001944,,,$,-5.0,PLT2179383,Picking,01,15:49:14,2088714,,aanaya,CONCOLOR JUNTA ESTRECHA TAUPE 2 KG 993051561,5309.0,1762333,131525,2025-09-06 23:28:50
3.0,,Und,,,,,98,,2027-08-30,,,311 Traslado de ubicacion a ubicacion,2025-09-05,1145,,10001512,,,$,3.0,PLT2179383,TRASLADOS ACC,01,15:49:14,2088713,,aanaya,CONCOLOR JUNTA ESTRECHA GRIS CEMENTO 2 KG 993051571,5309.0,1762333,13221344,2025-09-06 23:28:50
0.0,,Und,,,,,98,,2027-08-30,,,311 Traslado de ubicacion a ubicacion,2025-09-05,1145,,10001512,,,$,-3.0,PLT2179383,Picking,01,15:49:14,2088712,,aanaya,CONCOLOR JUNTA ESTRECHA GRIS CEMENTO 2 KG 993051571,5309.0,1762333,13221344,2025-09-06 23:28:50
5.0,,Und,,,,,98,,2027-08-30,,,311 Traslado de ubicacion a ubicacion,2025-09-05,1145,,10015758,,,$,5.0,PLT2179383,TRASLADOS ACC,01,15:49:14,2088711,,aanaya,CONCOLOR JUNTA ESTRECHA BEIGE x 2 KG 993051051,4916.0,1762333,13221344,2025-09-06 23:28:50
0.0,,Und,,,,,98,,2027-08-30,,,311 Traslado de ubicacion a ubicacion,2025-09-05,1145,,10015758,,,$,-5.0,PLT2179383,Picking,01,15:49:14,2088710,,aanaya,CONCOLOR JUNTA ESTRECHA BEIGE x 2 KG 993051051,4916.0,1762333,13221344,2025-09-06 23:28:50
2.0,,Und,,,,,98,,2026-08-30,,,311 Traslado de ubicacion a ubicacion,2025-09-05,1145,,10001418,,,$,2.0,PLT2179383,TRASLADOS ACC,01,15:49:14,2088709,,aanaya,CONCOLOR JUNTA ESTRECHA GRIS CLARO 5 KG 903051511,4077.0,1762333,,2025-09-06 23:28:50
0.0,,Und,,,,,98,,2026-08-30,,,311 Traslado de ubicacion a ubicacion,2025-09-05,1145,,10001418,,,$,-2.0,PLT2179383,Picking,01,15:49:14,2088708,,aanaya,CONCOLOR JUNTA ESTRECHA GRIS CLARO 5 KG 903051511,4077.0,1762333,,2025-09-06 23:28:50
2.0,,Und,,,,,98,,2026-05-30,,,311 Traslado de ubicacion a ubicacion,2025-09-05,1145,,10001418,,,$,2.0,PLT2179383,TRASLADOS ACC,01,15:49:14,2088707,,aanaya,CONCOLOR JUNTA ESTRECHA GRIS CLARO 5 KG 903051511,4077.0,1762333,,2025-09-06 23:28:50
0.0,,Und,,,,,98,,2026-05-30,,,311 Traslado de ubicacion a ubicacion,2025-09-05,1145,,10001418,,,$,-2.0,PLT2179383,Picking,01,15:49:14,2088706,,aanaya,CONCOLOR JUNTA ESTRECHA GRIS CLARO 5 KG 903051511,4077.0,1762333,,2025-09-06 23:28:50
2.0,,Und,,,,,98,,2026-06-30,,,311 Traslado de ubicacion a ubicacion,2025-09-05,1145,,10001415,,,$,2.0,PLT2179383,TRASLADOS ACC,01,15:49:14,2088705,,aanaya,CONCOLOR JUNTA ESTRECHA BLANCO HUESO 5 KG 903051001,4077.0,1762333,13165190,2025-09-06 23:28:50
0.0,,Und,,,,,98,,2026-06-30,,,311 Traslado de ubicacion a ubicacion,2025-09-05,1145,,10001415,,,$,-2.0,PLT2179383,Picking,01,15:49:14,2088704,,aanaya,CONCOLOR JUNTA ESTRECHA BLANCO HUESO 5 KG 903051001,4077.0,1762333,13165190,2025-09-06 23:28:50
5.0,,Und,,,,,98,,2026-04-30,,,311 Traslado de ubicacion a ubicacion,2025-09-05,1145,,10016764,,,$,5.0,PLT2179383,TRASLADOS ACC,01,15:49:14,2088703,,aanaya,MEGAPEGA CERAMICO GRIS x 25 KG,643.0,1762333,,2025-09-06 23:28:50
0.0,,Und,,,,,98,,2026-04-30,,,311 Traslado de ubicacion a ubicacion,2025-09-05,1145,,10016764,,,$,-5.0,PLT2179383,Picking,01,15:49:14,2088702,,aanaya,MEGAPEGA CERAMICO GRIS x 25 KG,643.0,1762333,,2025-09-06 23:28:50
4.0,,Und,,,,,98,,2026-03-30,,,311 Traslado de ubicacion a ubicacion,2025-09-05,1145,,10016764,,,$,4.0,PLT2179383,TRASLADOS ACC,01,15:49:14,2088701,,aanaya,MEGAPEGA CERAMICO GRIS x 25 KG,643.0,1762333,,2025-09-06 23:28:50
0.0,,Und,,,,,98,,2026-03-30,,,311 Traslado de ubicacion a ubicacion,2025-09-05,1145,,10016764,,,$,-4.0,PLT2179383,Picking,01,15:49:14,2088700,,aanaya,MEGAPEGA CERAMICO GRIS x 25 KG,643.0,1762333,,2025-09-06 23:28:50
2.0,,Und,,,,,98,,2026-06-30,,,311 Traslado de ubicacion a ubicacion,2025-09-05,1145,,10001405,,,$,2.0,PLT2179383,TRASLADOS ACC,01,15:49:14,2088699,,aanaya,PEGACOR INTERIORES BLANCO 25 KG 901001001,1079.2,1762333,,2025-09-06 23:28:50
0.0,,Und,,,,,98,,2026-06-30,,,311 Traslado de ubicacion a ubicacion,2025-09-05,1145,,10001405,,,$,-2.0,PLT2179383,Picking,01,15:49:14,2088698,,aanaya,PEGACOR INTERIORES BLANCO 25 KG 901001001,1079.2,1762333,,2025-09-06 23:28:50
9.0,,Und,,,,,98,,,,,311 Traslado de ubicacion a ubicacion,2025-09-05,1145,,10028190,,,$,9.0,PLT2179383,TRASLADOS ACC,01,15:49:14,2088697,,aanaya,CAOLIN FLEX BLANCO X 25 KILOS,9663.87,1762333,,2025-09-06 23:28:50
0.0,,Und,,,,,98,,,,,311 Traslado de ubicacion a ubicacion,2025-09-05,1145,,10028190,,,$,-9.0,PLT2179383,Picking,01,15:49:14,2088696,,aanaya,CAOLIN FLEX BLANCO X 25 KILOS,9663.87,1762333,,2025-09-06 23:28:50
22.0,,Und,,,,,98,,2026-08-30,,,311 Traslado de ubicacion a ubicacion,2025-09-05,1145,,10001916,,,$,22.0,PLT2179383,TRASLADOS ACC,01,15:49:14,2088695,,aanaya,PEGACOR CERAMICO GRIS 25 KG 901391501,941.0,1762333,,2025-09-06 23:28:50
0.0,,Und,,,,,98,,2026-08-30,,,311 Traslado de ubicacion a ubicacion,2025-09-05,1145,,10001916,,,$,-22.0,PLT2179383,Picking,01,15:49:14,2088694,,aanaya,PEGACOR CERAMICO GRIS 25 KG 901391501,941.0,1762333,,2025-09-06 23:28:50
6.0,,Und,,,,,98,,,,,311 Traslado de ubicacion a ubicacion,2025-09-05,1145,,10027817,,,$,6.0,PLT2179383,TRASLADOS ACC,01,15:49:14,2088693,,aanaya,YESO FLEX BLANCO X 25 KILOS,16806.72,1762333,,2025-09-06 23:28:50
0.0,,Und,,,,,98,,,,,311 Traslado de ubicacion a ubicacion,2025-09-05,1145,,10027817,,,$,-6.0,PLT2179383,Picking,01,15:49:14,2088692,,aanaya,YESO FLEX BLANCO X 25 KILOS,16806.72,1762333,,2025-09-06 23:28:50
2.0,,Und,,,,,98,,,,,311 Traslado de ubicacion a ubicacion,2025-09-05,1145,,10029948,,,$,2.0,PLT2179383,TRASLADOS ACC,01,15:49:14,2088691,,aanaya,PEGAFLEX PORCELANATO GRIS INT Y EXT BOLSA VINOTINTO X 25KG,27268.91,1762333,,2025-09-06 23:28:50
0.0,,Und,,,,,98,,,,,311 Traslado de ubicacion a ubicacion,2025-09-05,1145,,10029948,,,$,-2.0,PLT2179383,Picking,01,15:49:14,2088690,,aanaya,PEGAFLEX PORCELANATO GRIS INT Y EXT BOLSA VINOTINTO X 25KG,27268.91,1762333,,2025-09-06 23:28:50
400.0,,Und,,,,,98,,,,,311 Traslado de ubicacion a ubicacion,2025-09-05,1145,,10011606,,,COP,400.0,186275,F26M3A30IZQ,01,15:48:53,2088689,,gsandoval,CODO SANITARIO 90 CXC 2'' REF 2901213,1304.1,1762332,,2025-09-06 23:28:50
100.0,,Und,,,,,98,,,,,311 Traslado de ubicacion a ubicacion,2025-09-05,1145,,10011606,,,COP,-400.0,195113,MUELLE 1,01,15:48:53,2088688,,gsandoval,CODO SANITARIO 90 CXC 2'' REF 2901213,1304.1,1762332,,2025-09-06 23:28:50
4.0,,Lámina,,,,,98,,,,,311 Traslado de ubicacion a ubicacion,2025-09-05,1145,,10026642,,,$,4.0,PLT2179338,GIRON,01,15:47:31,2088687,,jvaca,MELAMINICO SUPERCOR PB RH KOA TEX RUSTICK 183X244X15,220324.35,1762331,,2025-09-06 23:28:50
0.0,,Lámina,,,,,98,,,,,311 Traslado de ubicacion a ubicacion,2025-09-05,1145,,10026642,,,$,-4.0,PLT2179338,Picking,01,15:47:31,2088686,,jvaca,MELAMINICO SUPERCOR PB RH KOA TEX RUSTICK 183X244X15,220324.35,1762331,,2025-09-06 23:28:50
4.0,,Lámina,,515452,Traslado de Materiales,,98,,,,,313 Traslado de confirmacion de picking,2025-09-05,1145,,10026642,,,$,4.0,PLT2179338,Picking,01,15:47:25,2088685,515388,jvaca,MELAMINICO SUPERCOR PB RH KOA TEX RUSTICK 183X244X15,220324.35,1762330,,2025-09-06 23:28:50
5.0,,Lámina,,515452,Traslado de Materiales,,98,,,,,313 Traslado de confirmacion de picking,2025-09-05,1145,,10026642,,,$,-4.0,183608,F3M20A40,01,15:47:25,2088684,515388,jvaca,MELAMINICO SUPERCOR PB RH KOA TEX RUSTICK 183X244X15,220324.35,1762330,,2025-09-06 23:28:50
2.0,,Und,,514779,Traslado de Materiales,,98,,,,,313 Traslado de confirmacion de picking,2025-09-05,1145,,10029948,,,$,2.0,PLT2179383,Picking,01,15:44:50,2088683,514775,aanaya,PEGAFLEX PORCELANATO GRIS INT Y EXT BOLSA VINOTINTO X 25KG,27268.91,1762329,,2025-09-06 23:28:50
24.0,,Und,,514779,Traslado de Materiales,,98,,,,,313 Traslado de confirmacion de picking,2025-09-05,1145,,10029948,,,$,-2.0,194409,F11M6A30DER,01,15:44:50,2088682,514775,aanaya,PEGAFLEX PORCELANATO GRIS INT Y EXT BOLSA VINOTINTO X 25KG,27268.91,1762329,,2025-09-06 23:28:50
6.0,,Und,,514779,Traslado de Materiales,,98,,,,,313 Traslado de confirmacion de picking,2025-09-05,1145,,10027817,,,$,6.0,PLT2179383,Picking,01,15:44:27,2088681,514775,aanaya,YESO FLEX BLANCO X 25 KILOS,16806.72,1762328,,2025-09-06 23:28:50
4.0,,Und,,514779,Traslado de Materiales,,98,,,,,313 Traslado de confirmacion de picking,2025-09-05,1145,,10027817,,,$,-6.0,189792,F11M4A40IZQ,01,15:44:27,2088680,514775,aanaya,YESO FLEX BLANCO X 25 KILOS,16806.72,1762328,,2025-09-06 23:28:50
5.0,,Juego,,515270,Traslado de Materiales,,98,,,,,313 Traslado de confirmacion de picking,2025-09-05,1145,,10021648,,,$,5.0,PLT2179713,Picking,01,15:44:09,2088679,515268,eduarte,RIEL SPAR OCULTO EXT. TOTAL SLOW MOTION 35KG 50CM RBM/50,33498.18,1762327,,2025-09-06 23:28:50
18.0,,Juego,,515270,Traslado de Materiales,,98,,,,,313 Traslado de confirmacion de picking,2025-09-05,1145,,10021648,,,$,-5.0,163462,F22M4A10IZQ,01,15:44:09,2088678,515268,eduarte,RIEL SPAR OCULTO EXT. TOTAL SLOW MOTION 35KG 50CM RBM/50,33498.18,1762327,,2025-09-06 23:28:50
