ctsk_task_name,ctti_time_els_value,ctsk_lines,ctsk_current_value,ctsk_waiting_date,ctsk_parking_dock_code,cdct_name,ctsk_id,ctsk_document_id,ctsk_reference,ctsk_complete_date,ctsk_task_description,ctst_name,ctsk_pci,ctsk_organization_id,ctsk_target_value,ctsk_created_on,cwhs_code,ctsk_priority,ctsk_task_user,ctsk_running_date,ctsk_task_state,ctsk_planning_date,metadata_fecha_consulta
514126  -  KM 4 VIA ACAPULCO SEC LA HORMIGA,00:00:12.811077,2.0,60.0,2025-09-04T11:40:36.998417,,ARDISA ENTREGA,230562,514126,,2025-09-04T11:43:39.813094,,Auditoria Picking,1.0,98,60.0,2025-09-04T11:33:17.320155,1145,Normal,sfiallo,2025-09-04T11:43:27.002017,Complete,2025-09-05T00:00:00,2025-09-05 15:39:43
"514161 MADERA F2,3,4 ALTURAS SUPERIORES ",00:04:23.624283,2.0,5.0,2025-09-04T12:03:54.383701,,PRODUCCIÒN,230563,514162,,2025-09-04T12:46:48.30023,Orden No. 144728,Picking,1.0,98,5.0,2025-09-04T11:33:07.436166,1145,Normal,dquintero,2025-09-04T12:42:24.675947,Complete,2025-09-05T00:00:00,2025-09-05 15:39:43
514157 Maderas Medias Laminas,00:00:36.000081,1.0,0.5,2025-09-04T12:03:54.383701,,PRODUCCIÒN,230561,514159,,2025-09-04T12:47:53.86603,Orden No. 144727,Picking,1.0,98,0.5,2025-09-04T11:32:56.955393,1145,Normal,dquintero,2025-09-04T12:47:17.865949,Complete,2025-09-05T00:00:00,2025-09-05 15:39:43
514157 MADERA ALT 10 PICKING,00:03:01.78683,1.0,6.0,2025-09-04T12:03:54.383701,,PRODUCCIÒN,230560,514158,,2025-09-04T12:51:24.156062,Orden No. 144727,Picking,1.0,98,6.0,2025-09-04T11:32:56.955393,1145,Normal,dquintero,2025-09-04T12:47:58.132965,Complete,2025-09-05T00:00:00,2025-09-05 15:39:43
514154 MADERA ALT 10 PICKING,00:00:24.920526,1.0,2.0,2025-09-04T12:03:54.383701,,PRODUCCIÒN,230559,514155,,2025-09-04T12:53:32.588918,Orden No. 144726,Picking,1.0,98,2.0,2025-09-04T11:32:41.134778,1145,Normal,dquintero,2025-09-04T12:49:31.462952,Complete,2025-09-05T00:00:00,2025-09-05 15:39:43
514126  -  KM 4 VIA ACAPULCO SEC LA HORMIGA,00:01:08.779254,1.0,40.0,2025-09-04T11:33:06.072178,,ARDISA ENTREGA,230558,514153,,2025-09-04T12:06:01.368124,Orden No. 893021912,Picking,1.0,98,40.0,2025-09-04T11:32:39.500156,1145,Muy baja,jgomez,2025-09-04T11:37:37.243149,Complete,2025-09-05T00:00:00,2025-09-05 15:39:43
514149 MADERA ALT 10 PICKING,00:01:17.111988,1.0,10.0,2025-09-04T12:03:54.383701,,PRODUCCIÒN,230556,514150,,2025-09-04T12:54:57.578001,Orden No. 144725,Picking,1.0,98,10.0,2025-09-04T11:32:29.734418,1145,Normal,dquintero,2025-09-04T12:53:40.466013,Complete,2025-09-05T00:00:00,2025-09-05 15:39:43
514149 MADERA FILAS 1 Y 5 TORRES,00:08:59.688918,1.0,2.0,2025-09-04T12:03:54.383701,,PRODUCCIÒN,230557,514151,,2025-09-04T13:09:45.912648,Orden No. 144725,Picking,1.0,98,2.0,2025-09-04T11:32:29.734418,1145,Normal,dquintero,2025-09-04T12:49:36.705157,Complete,2025-09-05T00:00:00,2025-09-05 15:39:43
"514144 MADERA F2,3,4 ALTURAS SUPERIORES ",00:01:46.568031,1.0,9.0,2025-09-04T12:03:54.383701,,PRODUCCIÒN,230554,514146,,2025-09-04T13:14:53.417783,Orden No. 144724,Picking,1.0,98,9.0,2025-09-04T11:32:02.390396,1145,Normal,dquintero,2025-09-04T13:09:55.017065,Complete,2025-09-05T00:00:00,2025-09-05 15:39:43
"514144 Madera, Crear Media Lamina",00:00:29.800032,1.0,0.5,2025-09-04T12:03:54.383701,,PRODUCCIÒN,230555,514147,,2025-09-04T13:00:19.148404,Orden No. 144724,Picking,1.0,98,0.5,2025-09-04T11:32:02.390396,1145,Normal,dquintero,2025-09-04T12:59:49.348372,Complete,2025-09-05T00:00:00,2025-09-05 15:39:43
514144 MADERA ALT 10 PICKING,00:02:28.247969,1.0,9.0,2025-09-04T12:03:54.383701,,PRODUCCIÒN,230553,514145,,2025-09-04T13:17:27.263197,Orden No. 144724,Picking,1.0,98,9.0,2025-09-04T11:32:02.390396,1145,Normal,dquintero,2025-09-04T13:14:59.015228,Complete,2025-09-05T00:00:00,2025-09-05 15:39:43
"514139 Madera, Crear Media Lamina",00:00:21.988527,1.0,0.5,2025-09-04T12:03:54.383701,,PRODUCCIÒN,230552,514142,,2025-09-04T13:00:47.575913,Orden No. 144723,Picking,1.0,98,0.5,2025-09-04T11:31:33.965654,1145,Normal,dquintero,2025-09-04T13:00:25.587386,Complete,2025-09-05T00:00:00,2025-09-05 15:39:43
"514139 MADERA F2,3,4 ALTURAS SUPERIORES ",00:04:43.939052,1.0,7.0,2025-09-04T12:03:54.383701,,PRODUCCIÒN,230551,514141,,2025-09-04T13:22:17.816249,Orden No. 144723,Picking,1.0,98,7.0,2025-09-04T11:31:33.965654,1145,Normal,dquintero,2025-09-04T13:17:32.778863,Complete,2025-09-05T00:00:00,2025-09-05 15:39:43
514139 MADERA ALT 10 PICKING,00:03:04.016779,1.0,4.0,2025-09-04T12:03:54.383701,,PRODUCCIÒN,230550,514140,,2025-09-04T13:25:29.763418,Orden No. 144723,Picking,1.0,98,4.0,2025-09-04T11:31:33.965654,1145,Normal,dquintero,2025-09-04T13:22:25.746639,Complete,2025-09-05T00:00:00,2025-09-05 15:39:43
514136 MADERA ALT 10 PICKING,00:03:44.181553,2.0,17.0,2025-09-04T12:03:54.383701,,PRODUCCIÒN,230549,514137,,2025-09-04T13:29:20.772906,Orden No. 144722,Picking,1.0,98,17.0,2025-09-04T11:31:29.061848,1145,Normal,dquintero,2025-09-04T13:25:36.591353,Complete,2025-09-05T00:00:00,2025-09-05 15:39:43
514133 MADERA ALT 10 PICKING,00:02:03.527682,2.0,11.0,2025-09-04T12:03:54.383701,,PRODUCCIÒN,230548,514134,,2025-09-04T13:32:28.100926,Orden No. 144721,Picking,1.0,98,11.0,2025-09-04T11:31:22.978156,1145,Normal,dquintero,2025-09-04T13:30:19.24812,Complete,2025-09-05T00:00:00,2025-09-05 15:39:43
"514130 Madera, Crear Media Lamina",00:00:28.926407,1.0,0.5,2025-09-04T12:03:54.383701,,PRODUCCIÒN,230547,514131,,2025-09-04T13:01:24.087985,Orden No. 144720,Picking,1.0,98,0.5,2025-09-04T11:31:00.534419,1145,Normal,dquintero,2025-09-04T13:00:55.161578,Complete,2025-09-05T00:00:00,2025-09-05 15:39:43
514125 MADERA ALT 10 PICKING,00:00:30.797504,1.0,1.0,2025-09-04T12:03:54.383701,,PRODUCCIÒN,230545,514127,,2025-09-04T13:33:15.665213,Orden No. 144719,Picking,1.0,98,1.0,2025-09-04T11:30:52.854939,1145,Normal,dquintero,2025-09-04T13:32:34.00005,Complete,2025-09-05T00:00:00,2025-09-05 15:39:43
514126 CEMENTO,00:01:07.637126,1.0,20.0,2025-09-04T11:33:06.072178,,ARDISA ENTREGA,230546,514128,,2025-09-04T12:05:46.621105,Orden No. 893021912,Picking,1.0,98,20.0,2025-09-04T11:30:52.7922,1145,Muy baja,jgomez,2025-09-04T11:37:44.91587,Complete,2025-09-05T00:00:00,2025-09-05 15:39:43
"514120 MADERA F2,3,4 ALTURAS SUPERIORES ",00:00:24.799259,1.0,2.0,2025-09-04T12:03:54.383701,,PRODUCCIÒN,230543,514121,,2025-09-04T13:39:39.38684,Orden No. 144718,Picking,1.0,98,2.0,2025-09-04T11:30:44.970208,1145,Normal,dquintero,2025-09-04T13:33:26.537265,Complete,2025-09-05T00:00:00,2025-09-05 15:39:43
"514120 Madera, Crear Media Lamina",00:00:57.570197,1.0,0.5,2025-09-04T12:03:54.383701,,PRODUCCIÒN,230544,514122,,2025-09-04T13:02:33.900141,Orden No. 144718,Picking,1.0,98,0.5,2025-09-04T11:30:44.970208,1145,Normal,dquintero,2025-09-04T13:01:32.604946,Complete,2025-09-05T00:00:00,2025-09-05 15:39:43
"514116 MADERA F2,3,4 ALTURAS SUPERIORES ",00:04:34.031932,2.0,2.0,2025-09-04T12:03:54.383701,,PRODUCCIÒN,230542,514118,,2025-09-04T13:43:40.188136,Orden No. 144717,Picking,1.0,98,2.0,2025-09-04T11:30:36.75576,1145,Normal,dquintero,2025-09-04T13:33:33.870157,Complete,2025-09-05T00:00:00,2025-09-05 15:39:43
514116 MADERA ALT 10 PICKING,00:00:39.085911,1.0,1.0,2025-09-04T12:03:54.383701,,PRODUCCIÒN,230541,514117,,2025-09-04T13:44:20.475781,Orden No. 144717,Picking,1.0,98,1.0,2025-09-04T11:30:36.75576,1145,Normal,dquintero,2025-09-04T13:34:15.856125,Complete,2025-09-05T00:00:00,2025-09-05 15:39:43
"514113 MADERA F2,3,4 ALTURAS SUPERIORES ",00:00:53.127558,1.0,3.0,2025-09-04T12:03:54.383701,,PRODUCCIÒN,230540,514114,,2025-09-04T13:45:18.166171,Orden No. 144716,Picking,1.0,98,3.0,2025-09-04T11:30:30.895858,1145,Normal,dquintero,2025-09-04T13:34:23.978744,Complete,2025-09-05T00:00:00,2025-09-05 15:39:43
514110 MADERA ALT 10 PICKING,00:00:30.113288,1.0,2.0,2025-09-04T12:03:54.383701,,PRODUCCIÒN,230539,514111,,2025-09-04T13:45:48.271811,Orden No. 144715,Picking,1.0,98,2.0,2025-09-04T11:30:23.98422,1145,Normal,dquintero,2025-09-04T13:34:29.336017,Complete,2025-09-05T00:00:00,2025-09-05 15:39:43
514107 Herraje,00:28:17.757796,1.0,300.0,2025-09-04T11:42:23.733428,,VENTA PUNTUAL,230538,514108,,2025-09-04T16:20:18.684143,Orden No. 144714,Picking,1.0,98,300.0,2025-09-04T11:30:11.856026,1290,Muy baja,imendez,2025-09-04T11:50:37.537665,Complete,2025-09-05T00:00:00,2025-09-05 15:39:43
514081  -  Cra 30 # 20-19  San Alfonso,00:43:06.430448,11.0,33.0,2025-09-04T11:40:36.998417,,ARDISA ENTREGA,230537,514081,,2025-09-04T12:32:31.812964,,Auditoria Picking,1.0,98,33.0,2025-09-04T11:16:04.932156,1145,Normal,sfiallo,2025-09-04T11:43:45.167377,Complete,2025-09-05T00:00:00,2025-09-05 15:39:43
"514081 BUC-CUÑETES, PEGANTES, PINTURAS Y SIKA",00:23:46.380802,3.0,9.0,2025-09-04T11:31:17.256158,,ARDISA ENTREGA,230535,514084,,2025-09-04T12:05:22.489049,Orden No. 885033113,Picking,1.0,98,9.0,2025-09-04T11:00:25.951474,1145,Muy baja,jgomez,2025-09-04T11:38:00.308562,Complete,2025-09-05T00:00:00,2025-09-05 15:39:43
514081 PISO-PARED PICKING ATL 10-20,00:07:35.720603,4.0,5.0,2025-09-04T11:16:25.308153,,ARDISA ENTREGA,230533,514082,,2025-09-04T12:00:29.339966,Orden No. 885033113,Picking,1.0,98,5.0,2025-09-04T11:00:25.951474,1145,Muy baja,abarragan,2025-09-04T11:28:48.676349,Complete,2025-09-05T00:00:00,2025-09-05 15:39:43
514081 BUC-ETERBOARD_DRYWALL_F29 Y 30,00:24:32.144886,3.0,18.0,2025-09-04T11:31:17.256158,,ARDISA ENTREGA,230536,514085,,2025-09-04T12:04:32.765553,Orden No. 885033113,Picking,1.0,98,18.0,2025-09-04T11:00:25.951474,1145,Muy baja,jfernandez,2025-09-04T11:34:02.205547,Complete,2025-09-05T00:00:00,2025-09-05 15:39:43
514081 PISO PAREDES F7-8 ALTURAS,00:02:55.896724,1.0,1.0,2025-09-04T11:16:25.308153,,ARDISA ENTREGA,230534,514083,,2025-09-04T12:00:38.392118,Orden No. 885033113,Picking,1.0,98,1.0,2025-09-04T11:00:25.951474,1145,Muy baja,abarragan,2025-09-04T11:29:02.036119,Complete,2025-09-05T00:00:00,2025-09-05 15:39:43
E514078,00:00:20.956775,1.0,670.0,2025-09-04T10:54:11.455311,,Orden de Compra,230532,514078,,2025-09-04T11:00:33.244146,,Entrada de almacen,1.0,98,670.0,2025-09-04T10:53:52.959929,1145,Normal,jvargas,2025-09-04T11:00:12.287371,Complete,2025-09-10T00:00:00,2025-09-05 15:39:43
501898  -  CRA 22 # 6-69,00:00:11.132003,3.0,195.0,2025-09-04T10:51:37.445943,,CLIENTE RECOGE,230531,501898,,2025-09-04T11:06:20.836128,,Auditoria Picking,1.0,98,195.0,2025-09-04T10:51:25.511031,1145,Normal,sfiallo,2025-09-04T11:06:09.704125,Complete,2025-08-25T00:00:00,2025-09-05 15:39:43
501898  -  CRA 22 # 6-69,00:07:09.854449,3.0,195.0,2025-09-04T10:51:20.031119,,CLIENTE RECOGE,230530,514077,,2025-09-04T11:09:12.910118,Orden No. 882058638,Picking,1.0,98,195.0,2025-09-04T10:50:52.844443,1145,Alta,dquintero,2025-09-04T10:55:07.416132,Complete,2025-08-25T00:00:00,2025-09-05 15:39:43
E514076,00:37:34.669322,5.0,339.0,2025-09-04T10:45:19.144297,,Orden de Compra,230529,514076,,2025-09-04T15:15:17.527335,,Entrada de almacen,0.9970588235294118,98,340.0,2025-09-04T10:45:03.303524,1290,Normal,imendez,2025-09-04T11:05:22.272173,Complete,2025-09-06T00:00:00,2025-09-05 15:39:43
E514075,00:13:29.773516,5.0,59.0,2025-09-04T10:39:57.062688,,Orden de Compra,230528,514075,,2025-09-04T11:11:08.856127,,Entrada de almacen,0.5959595959595959,98,99.0,2025-09-04T10:39:47.150917,1145,Normal,jfernandez,2025-09-04T10:57:39.082611,Complete,2025-09-26T00:00:00,2025-09-05 15:39:43
514068  -  CRA 16 27 65,00:00:28.568385,1.0,46.0,2025-09-04T10:35:47.042384,,PROYECTOS,230527,514068,,2025-09-04T11:07:01.59212,,Auditoria Picking,1.0,98,46.0,2025-09-04T10:35:01.345725,1145,Normal,sfiallo,2025-09-04T11:06:33.023735,Complete,2025-09-04T00:00:00,2025-09-05 15:39:43
514060  -  Cra 14 # 57 - 132 Girón barrio la esmeralda Es al lado de logistica santamaria,00:00:37.76599,3.0,10.0,2025-09-04T10:35:38.004136,,ARDISA ENTREGA,230526,514060,,2025-09-04T11:08:15.206358,,Auditoria Picking,1.0,98,10.0,2025-09-04T10:35:01.345725,1145,Normal,sfiallo,2025-09-04T11:07:18.684121,Complete,2025-09-05T00:00:00,2025-09-05 15:39:43
E514074,00:00:46.080859,2.0,3.0,2025-09-04T10:33:30.712196,,Orden de Compra,230525,514074,,2025-09-04T13:28:36.000401,,Entrada de almacen,0.03225806451612903,98,93.0,2025-09-04T10:33:22.297047,1290,Normal,lortiz,2025-09-04T13:27:08.575263,Complete,2025-07-29T00:00:00,2025-09-05 15:39:43
E514073,00:00:48.45313,3.0,20.0,2025-09-04T10:32:58.25175,,Orden de Compra,230524,514073,,2025-09-04T13:28:32.379601,,Entrada de almacen,0.3333333333333333,98,60.0,2025-09-04T10:32:50.215486,1290,Normal,lortiz,2025-09-04T13:26:18.454748,Complete,2025-07-26T00:00:00,2025-09-05 15:39:43
E514072,00:02:34.68371,4.0,170.0,2025-09-04T10:32:25.278716,,Orden de Compra,230523,514072,,2025-09-04T13:28:28.383943,,Entrada de almacen,0.6938775510204082,98,245.0,2025-09-04T10:32:16.510046,1290,Normal,lortiz,2025-09-04T13:23:39.364907,Complete,2025-08-30T00:00:00,2025-09-05 15:39:43
E514071,00:01:02.933367,1.0,50.0,2025-09-04T10:31:48.480511,,Orden de Compra,230522,514071,,2025-09-04T13:23:14.457426,,Entrada de almacen,1.0,98,50.0,2025-09-04T10:31:36.722841,1290,Normal,lortiz,2025-09-04T13:22:11.524059,Complete,2025-08-25T00:00:00,2025-09-05 15:39:43
E514070,00:00:40.908822,2.0,35.0,2025-09-04T10:31:10.379233,,Orden de Compra,230521,514070,,2025-09-04T13:28:23.058804,,Entrada de almacen,0.5384615384615384,98,65.0,2025-09-04T10:30:55.939407,1290,Normal,lortiz,2025-09-04T13:21:28.09135,Complete,2025-08-18T00:00:00,2025-09-05 15:39:43
514068 CANTOS Y HERRAJES ,00:04:13.214432,1.0,46.0,2025-09-04T10:35:26.296067,,PROYECTOS,230520,514069,,2025-09-04T10:54:47.771546,Orden No. 144713,Picking,1.0,98,46.0,2025-09-04T10:30:43.723381,1145,Muy baja,jschmalbach,2025-09-04T10:50:31.666712,Complete,2025-09-04T00:00:00,2025-09-05 15:39:43
"514065 Madera F5,F6,F7 Y F8",00:06:15.937025,2.0,3.0,2025-09-04T10:56:22.780173,,VENTA PUNTUAL,230519,514066,,2025-09-04T19:58:59.807065,Orden No. 144712,Picking,1.0,98,3.0,2025-09-04T10:30:31.818272,1290,Muy baja,mdiaz,2025-09-04T11:02:41.892394,Complete,2025-09-05T00:00:00,2025-09-05 15:39:43
E514059,00:01:05.072464,2.0,60.0,2025-09-04T10:30:31.401132,,Orden de Compra,230518,514059,,2025-09-04T13:28:06.484123,,Entrada de almacen,0.6451612903225806,98,93.0,2025-09-04T10:30:22.704339,1290,Normal,lortiz,2025-09-04T13:20:20.191658,Complete,2025-07-29T00:00:00,2025-09-05 15:39:43
"514060 BUC-CUÑETES, PEGANTES, PINTURAS Y SIKA",00:15:04.457782,3.0,10.0,2025-09-04T10:35:26.296067,,ARDISA ENTREGA,230517,514062,,2025-09-04T10:51:49.800131,Orden No. 500116060,Picking,1.0,98,10.0,2025-09-04T10:30:14.220146,1145,Muy baja,jgomez,2025-09-04T10:36:35.196581,Complete,2025-09-05T00:00:00,2025-09-05 15:39:43
514058 Canto,00:04:42.61498,1.0,1.0,2025-09-04T10:56:22.780173,,VENTA PUNTUAL,230516,514061,,2025-09-04T12:11:17.247198,Orden No. 144710,Picking,1.0,98,1.0,2025-09-04T10:30:11.634604,1290,Muy baja,imendez,2025-09-04T11:43:09.36013,Complete,2025-09-05T00:00:00,2025-09-05 15:39:43
E514055,00:04:59.680326,3.0,40.0,2025-09-04T10:29:54.709482,,Orden de Compra,230515,514055,,2025-09-04T13:27:57.416119,,Entrada de almacen,0.6666666666666666,98,60.0,2025-09-04T10:29:46.544787,1290,Normal,lortiz,2025-09-04T13:15:11.140124,Complete,2025-07-26T00:00:00,2025-09-05 15:39:43
E514054,00:02:00.744067,1.0,60.0,2025-09-04T10:24:32.6658,,Orden de Compra,230514,514054,,2025-09-04T13:14:54.784189,,Entrada de almacen,1.0,98,60.0,2025-09-04T10:24:21.914561,1290,Normal,lortiz,2025-09-04T13:12:54.040122,Complete,2025-07-23T00:00:00,2025-09-05 15:39:43
513916  -  CRA 16 27 65,00:02:51.680429,4.0,12.0,2025-09-04T10:16:26.380169,,PROYECTOS,230512,514050,,2025-09-04T11:14:33.289449,Orden No. 144429,Picking,1.0,98,12.0,2025-09-04T10:16:00.757352,1145,Normal,dquintero,2025-09-04T10:16:37.762451,Complete,2025-09-04T00:00:00,2025-09-05 15:39:43
514048 Canto,00:06:44.870251,1.0,15.0,2025-09-04T16:18:17.30574,,ARDISA ENTREGA,230511,514049,,2025-09-04T16:30:33.079251,Orden No. 897010838,Picking,1.0,98,15.0,2025-09-04T10:15:50.359347,1290,Muy baja,sacosta,2025-09-04T16:20:27.956127,Complete,2025-09-06T00:00:00,2025-09-05 15:39:43
513920  -  CRA 16 27 65,00:01:06.654032,3.0,14.0,2025-09-04T10:14:34.315412,,PROYECTOS,230509,514043,,2025-09-04T11:14:37.677907,Orden No. 144430,Picking,1.0,98,14.0,2025-09-04T10:14:11.060666,1145,Normal,dquintero,2025-09-04T10:16:49.444126,Complete,2025-09-04T00:00:00,2025-09-05 15:39:43
513924  -  CRA 16 27 65,00:00:52.456091,3.0,27.0,2025-09-04T10:12:56.855322,,PROYECTOS,230508,514042,,2025-09-04T11:14:45.713399,Orden No. 144431,Picking,1.0,98,27.0,2025-09-04T10:12:34.195374,1145,Normal,dquintero,2025-09-04T10:28:09.776119,Complete,2025-09-04T00:00:00,2025-09-05 15:39:43
513928  -  CRA 16 27 65,00:06:40.657462,4.0,21.0,2025-09-04T10:11:28.882496,,PROYECTOS,230507,514041,,2025-09-04T11:14:51.484603,Orden No. 144574,Picking,1.0,98,21.0,2025-09-04T10:11:01.458113,1145,Normal,dquintero,2025-09-04T10:22:47.1556,Complete,2025-09-04T00:00:00,2025-09-05 15:39:43
E514040,00:00:33.821067,1.0,1.0,2025-09-04T10:10:30.985988,,Orden de Compra,230506,514040,,2025-09-04T10:26:50.757256,,Entrada de almacen,1.0,98,1.0,2025-09-04T10:10:20.238273,1145,Normal,jfernandez,2025-09-04T10:26:16.936189,Complete,2025-08-28T00:00:00,2025-09-05 15:39:43
E514039,00:25:43.960536,2.0,16.0,2025-09-04T10:09:40.872322,,Orden de Compra,230505,514039,,2025-09-04T10:41:34.86065,,Entrada de almacen,1.0,98,16.0,2025-09-04T10:09:26.292344,1145,Normal,jfernandez,2025-09-04T10:10:14.87212,Complete,2025-09-07T00:00:00,2025-09-05 15:39:43
513933  -  CRA 16 27 65,00:00:46.269381,2.0,7.0,2025-09-04T09:57:56.063433,,PROYECTOS,230504,514033,,2025-09-04T11:14:58.343955,Orden No. 144575,Picking,1.0,98,7.0,2025-09-04T09:57:43.206904,1145,Normal,dquintero,2025-09-04T10:07:32.600128,Complete,2025-09-04T00:00:00,2025-09-05 15:39:43
513937  -  CRA 16 27 65,00:06:52.152192,2.0,8.0,2025-09-04T09:56:39.30414,,PROYECTOS,230503,514032,,2025-09-04T11:15:20.353383,Orden No. 144576,Picking,1.0,98,8.0,2025-09-04T09:56:20.375686,1145,Normal,dquintero,2025-09-04T10:29:29.144709,Complete,2025-09-04T00:00:00,2025-09-05 15:39:43
513941  -  CRA 16 27 65,00:00:41.481401,2.0,19.0,2025-09-04T09:54:51.632151,,PROYECTOS,230502,514031,,2025-09-04T11:15:27.872847,Orden No. 144577,Picking,1.0,98,19.0,2025-09-04T09:54:34.897056,1145,Normal,dquintero,2025-09-04T10:29:53.404113,Complete,2025-09-04T00:00:00,2025-09-05 15:39:43
513945  -  CRA 16 27 65,00:04:45.845451,2.0,14.0,2025-09-04T09:52:50.575921,,PROYECTOS,230501,514030,,2025-09-04T11:15:14.148643,Orden No. 144578,Picking,1.0,98,14.0,2025-09-04T09:52:30.831704,1145,Normal,dquintero,2025-09-04T10:25:14.852528,Complete,2025-09-04T00:00:00,2025-09-05 15:39:43
513948 CANTOS Y HERRAJES ,00:19:00.339306,2.0,4650.0,2025-09-04T09:49:42.292619,,PROYECTOS,230500,514029,,2025-09-04T11:14:53.512519,Orden No. 144597,Picking,1.0,98,4650.0,2025-09-04T09:49:19.14015,1145,Muy baja,jschmalbach,2025-09-04T10:29:06.736443,Complete,2025-09-04T00:00:00,2025-09-05 15:39:43
510530  -  CALLE 7 #9-69 SAN RAFAEL,00:59:17.981091,5.0,129.0,2025-09-04T10:08:40.692384,,ARDISA ENTREGA,230496,510530,,2025-09-04T11:47:00.397332,,Auditoria Picking,1.0,98,129.0,2025-09-04T09:47:29.164148,1145,Normal,sfiallo,2025-09-04T10:15:35.448261,Complete,2025-09-05T00:00:00,2025-09-05 15:39:43
510522  -  Carrera 1 # 10N-35 Conjunto residencial AZAFRAN,01:20:27.455559,7.0,37.0,2025-09-04T10:08:40.692384,,ARDISA ENTREGA,230494,510522,,2025-09-04T12:35:08.996708,,Auditoria Picking,1.0,98,37.0,2025-09-04T09:47:29.164148,1145,Normal,sfiallo,2025-09-04T10:15:46.014096,Complete,2025-09-05T00:00:00,2025-09-05 15:39:43
510527  -  CRA 3 #70-30 LOCAL 1 VIA LAS COLINAS,00:59:51.060273,1.0,20.0,2025-09-04T10:08:40.692384,,ARDISA ENTREGA,230495,510527,,2025-09-04T11:47:44.058782,,Auditoria Picking,1.0,98,20.0,2025-09-04T09:47:29.164148,1145,Normal,sfiallo,2025-09-04T10:15:40.518518,Complete,2025-09-05T00:00:00,2025-09-05 15:39:43
511536  -  CLL 31#34-83 ALDEA ALTA GIRON,00:22:06.430153,1.0,10.0,2025-09-04T10:08:40.692384,,ARDISA ENTREGA,230497,511536,,2025-09-04T11:09:00.371243,,Auditoria Picking,1.0,98,10.0,2025-09-04T09:47:29.164148,1145,Normal,sfiallo,2025-09-04T10:15:29.657305,Complete,2025-09-05T00:00:00,2025-09-05 15:39:43
512579  -  KM 13 VDA TABLANCA VIA PIEDECUESTA,00:00:06.123986,1.0,120.0,2025-09-04T10:08:40.692384,,ARDISA ENTREGA,230498,512579,,2025-09-04T10:15:24.340116,,Auditoria Picking,1.0,98,120.0,2025-09-04T09:47:29.164148,1145,Normal,sfiallo,2025-09-04T10:15:18.21613,Complete,2025-09-05T00:00:00,2025-09-05 15:39:43
513269  -  CLLE 105- 15 D BIS 23 BRR DELICIAS ALTAS,01:19:05.213286,3.0,25.0,2025-09-04T10:08:40.692384,,ARDISA ENTREGA,230499,513269,,2025-09-04T12:31:45.937183,,Auditoria Picking,1.0,98,25.0,2025-09-04T09:47:29.164148,1145,Normal,sfiallo,2025-09-04T10:15:08.239914,Complete,2025-09-05T00:00:00,2025-09-05 15:39:43
513362  -  CL 105 17 22 AP 1005 BRR PROVENZA,00:07:45.598806,1.0,19.2,2025-09-04T10:00:03.479864,,CLIENTE RECOGE,230493,513362,,2025-09-04T10:16:37.60236,,Auditoria Picking,1.0,98,19.2,2025-09-04T09:47:23.439567,1145,Normal,sfiallo,2025-09-04T10:06:27.366609,Complete,2025-09-03T00:00:00,2025-09-05 15:39:43
513362 PISO PAREDES F7-8 ALTURAS,00:06:28.052335,1.0,19.2,2025-09-04T09:46:13.744936,,CLIENTE RECOGE,230492,514028,,2025-09-04T09:59:31.040121,Orden No. 500116048,Picking,1.0,98,19.2,2025-09-04T09:45:57.647567,1145,Alta,abarragan,2025-09-04T09:47:08.188134,Complete,2025-09-03T00:00:00,2025-09-05 15:39:43
512579  -  KM 13 VDA TABLANCA VIA PIEDECUESTA,00:01:00.781883,1.0,120.0,2025-09-04T09:44:54.158543,,ARDISA ENTREGA,230491,514027,,2025-09-04T09:48:09.424042,Orden No. 500116006,Picking,1.0,98,120.0,2025-09-04T09:44:36.936151,1145,Muy baja,jgomez,2025-09-04T09:47:07.76815,Complete,2025-09-05T00:00:00,2025-09-05 15:39:43
513269 PERFILERIA,00:02:55.651566,1.0,12.0,2025-09-04T10:07:58.329139,,ARDISA ENTREGA,230489,514025,,2025-09-04T10:23:28.696125,Orden No. 500116038,Picking,1.0,98,12.0,2025-09-04T09:43:46.648586,1145,Muy baja,abarragan,2025-09-04T10:09:43.978568,Complete,2025-09-05T00:00:00,2025-09-05 15:39:43
513269 BUC-ETERBOARD_DRYWALL_F29 Y 30,00:00:37.217529,1.0,12.0,2025-09-04T10:07:46.530664,,ARDISA ENTREGA,230490,514026,,2025-09-04T12:04:20.128681,Orden No. 500116038,Picking,1.0,98,12.0,2025-09-04T09:43:46.648586,1145,Muy baja,jfernandez,2025-09-04T11:18:07.288125,Complete,2025-09-05T00:00:00,2025-09-05 15:39:43
513269 PISO-PARED PICKING ATL 10-20,00:00:38.512707,1.0,1.0,2025-09-04T10:07:58.329139,,ARDISA ENTREGA,230488,514024,,2025-09-04T10:27:18.164842,Orden No. 500116038,Picking,1.0,98,1.0,2025-09-04T09:43:46.648586,1145,Muy baja,abarragan,2025-09-04T10:09:53.105556,Complete,2025-09-05T00:00:00,2025-09-05 15:39:43
