ctsk_task_name,ctti_time_els_value,ctsk_lines,ctsk_current_value,ctsk_waiting_date,ctsk_parking_dock_code,cdct_name,ctsk_id,ctsk_document_id,ctsk_reference,ctsk_complete_date,ctsk_task_description,ctst_name,ctsk_pci,ctsk_organization_id,ctsk_target_value,ctsk_created_on,cwhs_code,ctsk_priority,ctsk_task_user,ctsk_running_date,ctsk_task_state,ctsk_planning_date,metadata_fecha_consulta
E515374,00:03:24.994494,3.0,1750.0,2025-09-05T14:54:30.648683,,Orden de Compra,231054,515374,,2025-09-05T18:19:08.96383,,Entrada de almacen,0.7777777777777778,98,2250.0,2025-09-05T14:54:02.627578,1145,Normal,jvaca,2025-09-05T17:18:33.391553,Complete,2025-09-14T00:00:00,2025-09-06 01:44:10
E515373,00:01:00.316181,6.0,500.0,2025-09-05T14:53:33.770464,,Orden de Compra,231053,515373,,2025-09-05T18:19:14.264123,,Entrada de almacen,0.9727626459143969,98,514.0,2025-09-05T14:53:22.790601,1145,Normal,jvaca,2025-09-05T17:21:53.853707,Complete,2025-06-24T00:00:00,2025-09-06 01:44:10
515370  -  CLL 59 16E-39 LA ESMERALDA,00:31:02.974337,2.0,12.0,2025-09-05T14:57:30.097125,,ARDISA ENTREGA,231052,515370,,2025-09-05T16:52:55.75581,,Auditoria Picking,1.0,98,12.0,2025-09-05T14:51:59.47292,1145,Normal,hpinzon,2025-09-05T15:41:30.34725,Complete,2025-09-06T00:00:00,2025-09-06 01:44:10
515193  -  TV 93 34 99  BRR EL TEJAR,00:45:32.984292,1.0,800.0,2025-09-05T14:55:49.635012,,CLIENTE RECOGE,231051,515193,,2025-09-05T15:41:43.026994,,Auditoria Picking,1.0,98,800.0,2025-09-05T14:51:59.47292,1145,Normal,hpinzon,2025-09-05T14:56:10.042702,Complete,2025-09-05T00:00:00,2025-09-06 01:44:10
"515193 BUC-GRIVAL-PAVCO F24,25,26,27 ",00:07:56.865133,1.0,800.0,2025-09-05T14:51:13.950195,,CLIENTE RECOGE,231050,515372,,2025-09-05T15:01:33.827454,Orden No. 500116135,Picking,1.0,98,800.0,2025-09-05T14:50:58.826495,1145,Alta,gsandoval,2025-09-05T14:53:19.137294,Complete,2025-09-05T00:00:00,2025-09-06 01:44:10
"515370 BUC-CUÑETES, PEGANTES, PINTURAS Y SIKA",00:02:31.654018,2.0,12.0,2025-09-05T14:52:14.305706,,ARDISA ENTREGA,231049,515371,,2025-09-05T16:29:32.475458,Orden No. 883072266,Picking,1.0,98,12.0,2025-09-05T14:45:27.691372,1145,Muy baja,aanaya,2025-09-05T16:05:16.155269,Complete,2025-09-06T00:00:00,2025-09-06 01:44:10
515366  -  CRA 16 27 65,00:46:15.959984,1.0,2.0,2025-09-05T14:49:46.855284,,VENTA PUNTUAL,231048,515366,,2025-09-05T15:42:32.41611,,Auditoria Picking,1.0,98,2.0,2025-09-05T14:39:26.941222,1145,Normal,hpinzon,2025-09-05T14:56:16.456126,Complete,2025-09-06T00:00:00,2025-09-06 01:44:10
515366 MADERA ALT 10 PICKING,00:00:31.989814,1.0,2.0,2025-09-05T14:39:37.613182,,VENTA PUNTUAL,231047,515367,,2025-09-05T16:41:49.586272,Orden No. 144847,Picking,1.0,98,2.0,2025-09-05T14:30:18.389163,1145,Muy baja,jvaca,2025-09-05T14:43:07.876116,Complete,2025-09-06T00:00:00,2025-09-06 01:44:10
515029  -  CRA 16 27 65,00:01:00.119501,1.0,25.0,2025-09-05T14:27:57.554801,,VENTA PUNTUAL,231046,515362,,2025-09-05T14:29:24.312885,Orden No. 144795,Picking,1.0,98,25.0,2025-09-05T14:27:45.520143,1290,Muy baja,mdiaz,2025-09-05T14:28:24.193384,Complete,2025-09-06T00:00:00,2025-09-06 01:44:10
509965 TEJAS Y LAVAPLATOS,00:05:34.284397,2.0,75.0,2025-09-05T14:14:54.151917,,CLIENTE RECOGE,231044,515347,,2025-09-05T14:43:45.917144,Orden No. 500115878,Picking,1.0,98,75.0,2025-09-05T14:14:24.153083,1145,Alta,eduarte,2025-09-05T14:16:57.003715,Complete,2025-09-01T00:00:00,2025-09-06 01:44:10
"509965 BUC-CUÑETES, PEGANTES, PINTURAS Y SIKA",00:15:13.738834,7.0,48.0,2025-09-05T14:14:54.151917,,CLIENTE RECOGE,231045,515348,,2025-09-05T14:43:30.912253,Orden No. 500115878,Picking,1.0,98,48.0,2025-09-05T14:14:24.153083,1145,Alta,eduarte,2025-09-05T14:23:14.100117,Complete,2025-09-01T00:00:00,2025-09-06 01:44:10
E515346,00:06:33.499224,2.0,80.0,2025-09-05T14:44:41.580469,,Orden de Compra,231043,515346,,2025-09-05T14:58:24.22361,,Entrada de almacen,1.0,98,80.0,2025-09-05T14:11:03.408285,1145,Normal,cmendez,2025-09-05T14:51:50.724386,Complete,2025-09-13T00:00:00,2025-09-06 01:44:10
515331  -  CRA 16 27 65,01:08:27.38696,1.0,2.0,2025-09-05T14:37:33.787358,,VENTA PUNTUAL,231042,515331,,2025-09-05T15:47:38.943077,,Auditoria Picking,1.0,98,2.0,2025-09-05T14:03:49.72131,1145,Normal,hpinzon,2025-09-05T14:39:11.556117,Complete,2025-09-06T00:00:00,2025-09-06 01:44:10
515257  -  CRA 16 27 65,01:33:24.183498,1.0,30.0,2025-09-05T14:01:59.987013,,VENTA PUNTUAL,231039,515257,,2025-09-05T16:38:34.838314,,Auditoria Picking,1.0,98,30.0,2025-09-05T14:01:39.219822,1145,Normal,hpinzon,2025-09-05T14:39:25.952119,Complete,2025-09-06T00:00:00,2025-09-06 01:44:10
515200  -  VRD LAGUNETA LT B 100,01:41:20.87782,2.0,65.0,2025-09-05T14:01:59.987013,,ARDISA ENTREGA,231038,515200,,2025-09-05T16:43:20.765904,,Auditoria Picking,1.0,98,65.0,2025-09-05T14:01:39.219822,1145,Normal,hpinzon,2025-09-05T14:36:26.383579,Complete,2025-09-06T00:00:00,2025-09-06 01:44:10
515116  -  CRA 16 27 65,00:48:29.648788,1.0,2.0,2025-09-05T14:01:59.987013,,VENTA PUNTUAL,231036,515116,,2025-09-05T15:45:38.6449,,Auditoria Picking,1.0,98,2.0,2025-09-05T14:01:39.219822,1145,Normal,hpinzon,2025-09-05T14:57:08.996112,Complete,2025-09-06T00:00:00,2025-09-06 01:44:10
515287  -  CRA 16 27 65,01:40:15.947789,1.0,5.0,2025-09-05T14:01:59.987013,,VENTA PUNTUAL,231041,515287,,2025-09-05T16:57:20.622755,,Auditoria Picking,1.0,98,5.0,2025-09-05T14:01:39.219822,1145,Normal,hpinzon,2025-09-05T14:39:16.276549,Complete,2025-09-06T00:00:00,2025-09-06 01:44:10
515268  -  CRA 16 27 65,01:33:42.98141,3.0,80.0,2025-09-05T14:01:59.987013,,VENTA PUNTUAL,231040,515268,,2025-09-05T16:47:49.933758,,Auditoria Picking,1.0,98,80.0,2025-09-05T14:01:39.219822,1145,Normal,hpinzon,2025-09-05T14:39:21.267084,Complete,2025-09-06T00:00:00,2025-09-06 01:44:10
515176  -  CRA 16 27 65,01:39:47.796218,5.0,41.0,2025-09-05T14:01:59.987013,,PRODUCCIÒN,231037,515176,,2025-09-05T16:44:56.656705,,Auditoria Picking,1.0,98,41.0,2025-09-05T14:01:39.219822,1145,Normal,hpinzon,2025-09-05T14:39:41.458991,Complete,2025-09-06T00:00:00,2025-09-06 01:44:10
515331 MADERA ALT 10 PICKING,00:00:23.536703,1.0,2.0,2025-09-05T14:03:27.320334,,VENTA PUNTUAL,231035,515332,,2025-09-05T16:41:57.586156,Orden No. 144846,Picking,1.0,98,2.0,2025-09-05T14:01:26.058356,1145,Muy baja,jvaca,2025-09-05T14:43:17.544133,Complete,2025-09-06T00:00:00,2025-09-06 01:44:10
"515326 Madera, Crear Media Lamina Bog",00:01:14.356857,1.0,0.5,2025-09-05T14:10:03.39546,,PRODUCCIÒN,231034,515329,,2025-09-05T14:30:35.084163,Orden No. 144845,Picking,1.0,98,0.5,2025-09-05T14:01:15.18268,1290,Muy baja,lortiz,2025-09-05T14:16:40.515926,Complete,2025-09-06T00:00:00,2025-09-06 01:44:10
"515326 Madera F5,F6,F7 Y F8",00:02:29.285489,1.0,2.0,2025-09-05T14:10:03.39546,,PRODUCCIÒN,231033,515328,,2025-09-05T14:32:35.575995,Orden No. 144845,Picking,1.0,98,2.0,2025-09-05T14:01:15.18268,1290,Muy baja,lortiz,2025-09-05T14:16:47.360119,Complete,2025-09-06T00:00:00,2025-09-06 01:44:10
"515326 Madera F5,F6,F7 Y F8<A10",00:02:24.898771,1.0,1.0,2025-09-05T14:10:03.39546,,PRODUCCIÒN,231032,515327,,2025-09-05T14:34:22.759889,Orden No. 144845,Picking,1.0,98,1.0,2025-09-05T14:01:15.18268,1290,Muy baja,lortiz,2025-09-05T14:16:51.902308,Complete,2025-09-06T00:00:00,2025-09-06 01:44:10
"515323 Madera F5,F6,F7 Y F8<A10",00:04:17.124922,2.0,4.0,2025-09-05T14:10:03.39546,,PRODUCCIÒN,231031,515324,,2025-09-05T14:37:01.590059,Orden No. 144844,Picking,1.0,98,4.0,2025-09-05T14:01:01.347138,1290,Muy baja,lortiz,2025-09-05T14:31:54.167323,Complete,2025-09-06T00:00:00,2025-09-06 01:44:10
"515317 Madera F5,F6,F7 Y F8",00:04:37.77782,2.0,3.0,2025-09-05T14:10:03.39546,,PRODUCCIÒN,231028,515319,,2025-09-05T14:44:13.62412,Orden No. 144843,Picking,1.0,98,3.0,2025-09-05T14:00:52.138543,1290,Muy baja,lortiz,2025-09-05T14:38:48.875373,Complete,2025-09-06T00:00:00,2025-09-06 01:44:10
"515317 Madera F5,F6,F7 Y F8<A10",00:02:12.354272,2.0,4.0,2025-09-05T14:10:03.39546,,PRODUCCIÒN,231027,515318,,2025-09-05T14:46:24.860162,Orden No. 144843,Picking,1.0,98,4.0,2025-09-05T14:00:52.138543,1290,Muy baja,lortiz,2025-09-05T14:33:58.266825,Complete,2025-09-06T00:00:00,2025-09-06 01:44:10
"515317 Madera, Crear Media Lamina Bog",00:00:53.507055,1.0,0.5,2025-09-05T14:10:03.39546,,PRODUCCIÒN,231030,515321,,2025-09-05T14:38:00.337422,Orden No. 144843,Picking,1.0,98,0.5,2025-09-05T14:00:52.138543,1290,Muy baja,lortiz,2025-09-05T14:33:42.541588,Complete,2025-09-06T00:00:00,2025-09-06 01:44:10
515317 Maderas Medias Laminas Bog,00:01:18.500351,1.0,0.5,2025-09-05T14:10:03.39546,,PRODUCCIÒN,231029,515320,,2025-09-05T14:39:25.387578,Orden No. 144843,Picking,1.0,98,0.5,2025-09-05T14:00:52.138543,1290,Muy baja,lortiz,2025-09-05T14:33:52.633138,Complete,2025-09-06T00:00:00,2025-09-06 01:44:10
"515313 Madera F5,F6,F7 Y F8",00:11:15.662734,2.0,7.0,2025-09-05T14:10:03.39546,,PRODUCCIÒN,231026,515315,,2025-09-05T14:51:21.035284,Orden No. 144842,Picking,1.0,98,7.0,2025-09-05T14:00:43.234128,1290,Muy baja,lortiz,2025-09-05T14:34:11.908122,Complete,2025-09-06T00:00:00,2025-09-06 01:44:10
"515313 Madera F5,F6,F7 Y F8<A10",00:01:04.490173,1.0,4.0,2025-09-05T14:10:03.39546,,PRODUCCIÒN,231025,515314,,2025-09-05T14:52:27.550214,Orden No. 144842,Picking,1.0,98,4.0,2025-09-05T14:00:43.234128,1290,Muy baja,lortiz,2025-09-05T14:45:38.967542,Complete,2025-09-06T00:00:00,2025-09-06 01:44:10
"515310 Madera F5,F6,F7 Y F8<A10",00:02:03.042895,1.0,1.0,2025-09-05T14:10:03.39546,,PRODUCCIÒN,231024,515311,,2025-09-05T14:54:39.072122,Orden No. 144841,Picking,1.0,98,1.0,2025-09-05T14:00:39.008708,1290,Muy baja,lortiz,2025-09-05T14:45:45.76814,Complete,2025-09-06T00:00:00,2025-09-06 01:44:10
"515307 Madera F5,F6,F7 Y F8<A10",00:03:35.651128,1.0,3.0,2025-09-05T14:10:03.39546,,PRODUCCIÒN,231023,515308,,2025-09-05T14:55:58.762675,Orden No. 144840,Picking,1.0,98,3.0,2025-09-05T14:00:34.727939,1290,Muy baja,lortiz,2025-09-05T14:26:09.428113,Complete,2025-09-06T00:00:00,2025-09-06 01:44:10
515304 Canto,00:36:04.752566,10.0,262.0,2025-09-05T14:12:47.098773,,PRODUCCIÒN,231022,515305,,2025-09-05T15:23:46.215401,Orden No. 144839,Picking,1.0,98,262.0,2025-09-05T14:00:20.002427,1290,Muy baja,cangel,2025-09-05T14:41:25.955933,Complete,2025-09-05T00:00:00,2025-09-06 01:44:10
"515301 Madera F5,F6,F7 Y F8",,1.0,0.0,2025-09-05T16:20:36.187634,,ARDISA ENTREGA,231021,515303,,,Orden No. 500116145,Picking,0.0,98,4.0,2025-09-05T14:00:15.148146,1290,Muy baja,lguerrero,,Waiting,2025-09-08T00:00:00,2025-09-06 01:44:10
514435  -  TRANS 154 # 17 - 233 CLUB HOUSE 3 FLORIDA,00:00:49.920375,1.0,30.0,2025-09-05T14:00:16.452141,,CLIENTE RECOGE,231020,515297,,2025-09-05T14:01:26.028767,Orden No. 500116083,Picking,1.0,98,30.0,2025-09-05T13:59:41.570729,1145,Muy baja,cmendez,2025-09-05T14:00:30.560851,Complete,2025-09-04T00:00:00,2025-09-06 01:44:10
515287 CANTOS Y HERRAJES ,00:03:24.59123,1.0,5.0,2025-09-05T14:03:40.48092,,VENTA PUNTUAL,231019,515288,,2025-09-05T16:55:39.273623,Orden No. 144838,Picking,1.0,98,5.0,2025-09-05T13:30:24.895918,1145,Muy baja,eduarte,2025-09-05T15:38:35.076503,Complete,2025-09-06T00:00:00,2025-09-06 01:44:10
515284 Madera Torres,00:01:50.805419,1.0,30.0,2025-09-05T13:41:34.693855,,VENTA PUNTUAL,231018,515285,,2025-09-05T14:16:19.744159,Orden No. 144837,Picking,1.0,98,30.0,2025-09-05T13:30:18.148544,1290,Muy baja,mdiaz,2025-09-05T14:06:15.587759,Complete,2025-09-06T00:00:00,2025-09-06 01:44:10
515271  -  CARRERA 8 44/27,00:00:37.316285,1.0,2.0,2025-09-05T13:25:52.168677,,CLIENTE RECOGE,231017,515271,,2025-09-05T14:40:36.430218,,Auditoria Picking,1.0,98,2.0,2025-09-05T13:25:32.805854,1145,Normal,hpinzon,2025-09-05T14:39:59.113933,Complete,2025-09-05T00:00:00,2025-09-06 01:44:10
515277 Madera Torres,00:00:38.455093,1.0,2.0,2025-09-05T13:41:34.693855,,VENTA PUNTUAL,231016,515278,,2025-09-05T14:17:01.365941,Orden No. 144836,Picking,1.0,98,2.0,2025-09-05T13:00:44.284725,1290,Muy baja,mdiaz,2025-09-05T14:06:22.962135,Complete,2025-09-06T00:00:00,2025-09-06 01:44:10
515274 Herraje,00:04:33.798282,1.0,5.0,2025-09-05T14:29:20.800261,,VENTA PUNTUAL,231015,515275,,2025-09-05T16:15:29.147133,Orden No. 144835,Picking,1.0,98,5.0,2025-09-05T13:00:34.68414,1290,Muy baja,sacosta,2025-09-05T15:19:26.634959,Complete,2025-09-06T00:00:00,2025-09-06 01:44:10
"515271 BUC-CUÑETES, PEGANTES, PINTURAS Y SIKA",00:05:17.237787,1.0,2.0,2025-09-05T13:19:29.87436,,CLIENTE RECOGE,231014,515273,,2025-09-05T13:25:56.614229,Orden No. 883072257,Picking,1.0,98,2.0,2025-09-05T13:00:28.780117,1145,Alta,jgomez,2025-09-05T13:20:38.741033,Complete,2025-09-05T00:00:00,2025-09-06 01:44:10
515268 CANTOS Y HERRAJES ,00:14:47.095183,3.0,80.0,2025-09-05T14:03:40.48092,,VENTA PUNTUAL,231013,515270,,2025-09-05T16:28:42.336128,Orden No. 144834,Picking,1.0,98,80.0,2025-09-05T13:00:24.000133,1145,Muy baja,eduarte,2025-09-05T15:38:28.125575,Complete,2025-09-06T00:00:00,2025-09-06 01:44:10
"515263 Madera F5,F6,F7 Y F8",,1.0,0.0,2025-09-05T16:20:36.187634,,ARDISA ENTREGA,231012,515264,,,Orden No. 883072256,Picking,0.0,98,10.0,2025-09-05T12:45:23.227534,1290,Muy baja,lguerrero,,Waiting,2025-09-08T00:00:00,2025-09-06 01:44:10
515260  -  CRA 16 27 65,00:22:02.71972,2.0,2.0,2025-09-05T12:43:33.535242,,FOCUSS PUNTOS DE VENTAS,231011,515260,,2025-09-05T13:17:57.098891,,Auditoria Picking,1.0,98,2.0,2025-09-05T12:43:22.466583,1145,Normal,sfiallo,2025-09-05T12:55:54.379171,Complete,2025-09-06T00:00:00,2025-09-06 01:44:10
515260 PISO-PARED PICKING ATL 10-20,00:02:37.575808,2.0,2.0,2025-09-05T12:43:17.789112,,FOCUSS PUNTOS DE VENTAS,231010,515261,,2025-09-05T13:17:20.4762,Orden No. 144833,Picking,1.0,98,2.0,2025-09-05T12:37:59.112187,1145,Muy baja,abarragan,2025-09-05T12:44:06.728112,Complete,2025-09-06T00:00:00,2025-09-06 01:44:10
515257 CANTOS Y HERRAJES ,00:07:08.114028,1.0,30.0,2025-09-05T14:03:40.48092,,VENTA PUNTUAL,231009,515258,,2025-09-05T16:28:26.170612,Orden No. 144832,Picking,1.0,98,30.0,2025-09-05T12:37:54.015128,1145,Muy baja,eduarte,2025-09-05T15:38:22.263874,Complete,2025-09-06T00:00:00,2025-09-06 01:44:10
515128  -  CR 30 29-16 LA AURORA,01:11:46.879042,4.0,12000.0,2025-09-05T12:16:28.50779,,ARDISA ENTREGA,231008,515128,,2025-09-05T15:03:37.655314,,Auditoria Picking,1.0,98,12000.0,2025-09-05T12:16:15.944131,1145,Normal,hpinzon,2025-09-05T12:56:29.783885,Complete,2025-09-06T00:00:00,2025-09-06 01:44:10
"515250 Madera F5,F6,F7 Y F8<A10",00:03:10.57338,1.0,5.0,2025-09-05T12:16:28.156921,,PRODUCCIÒN,231007,515251,,2025-09-05T12:30:58.331798,Orden No. 144831,Picking,1.0,98,5.0,2025-09-05T12:12:41.424147,1290,Muy baja,jluque,2025-09-05T12:27:36.654057,Complete,2025-09-05T00:00:00,2025-09-06 01:44:10
515245 Canto,00:52:00.26282,14.0,276.0,2025-09-05T12:16:28.156921,,PRODUCCIÒN,231006,515246,,2025-09-05T14:41:21.634769,Orden No. 144830,Picking,0.9517241379310345,98,290.0,2025-09-05T12:07:34.268161,1290,Muy baja,cangel,2025-09-05T12:18:24.862893,Complete,2025-09-05T00:00:00,2025-09-06 01:44:10
515165  -  CRA 16 27 65,00:24:16.655899,3.0,14.0,2025-09-05T12:03:29.409723,,PRODUCCIÒN,231004,515165,,2025-09-05T13:19:55.856247,,Auditoria Picking,1.0,98,14.0,2025-09-05T12:02:47.047837,1145,Normal,sfiallo,2025-09-05T12:55:39.200348,Complete,2025-09-06T00:00:00,2025-09-06 01:44:10
515172  -  CRA 16 27 65,00:00:09.704334,4.0,76.0,2025-09-05T12:03:29.409723,,PRODUCCIÒN,231005,515172,,2025-09-05T12:55:22.477085,,Auditoria Picking,1.0,98,76.0,2025-09-05T12:02:47.047837,1145,Normal,sfiallo,2025-09-05T12:55:12.772751,Complete,2025-09-06T00:00:00,2025-09-06 01:44:10
515122  -  CRA 16 27 65,00:00:19.097423,1.0,1.0,2025-09-05T12:03:29.409723,,PRODUCCIÒN,230993,515122,,2025-09-05T15:24:13.821537,,Auditoria Picking,1.0,98,1.0,2025-09-05T12:02:47.047837,1145,Normal,hpinzon,2025-09-05T15:23:54.724114,Complete,2025-09-06T00:00:00,2025-09-06 01:44:10
515125  -  CRA 16 27 65,00:00:11.863455,1.0,2.0,2025-09-05T12:03:29.409723,,PRODUCCIÒN,230994,515125,,2025-09-05T15:26:09.512117,,Auditoria Picking,1.0,98,2.0,2025-09-05T12:02:47.047837,1145,Normal,hpinzon,2025-09-05T15:25:57.648662,Complete,2025-09-06T00:00:00,2025-09-06 01:44:10
515131  -  CRA 16 27 65,00:00:04.484938,1.0,2.0,2025-09-05T12:03:29.409723,,PRODUCCIÒN,230995,515131,,2025-09-05T15:26:42.214678,,Auditoria Picking,1.0,98,2.0,2025-09-05T12:02:47.047837,1145,Normal,hpinzon,2025-09-05T15:26:37.72974,Complete,2025-09-06T00:00:00,2025-09-06 01:44:10
515135  -  CRA 16 27 65,00:00:04.833371,1.0,2.0,2025-09-05T12:03:29.409723,,PRODUCCIÒN,230996,515135,,2025-09-05T15:27:43.074391,,Auditoria Picking,1.0,98,2.0,2025-09-05T12:02:47.047837,1145,Normal,hpinzon,2025-09-05T15:27:38.24102,Complete,2025-09-06T00:00:00,2025-09-06 01:44:10
515141  -  CRA 16 27 65,00:00:06.377291,1.0,1.0,2025-09-05T12:03:29.409723,,PRODUCCIÒN,230997,515141,,2025-09-05T15:31:24.987333,,Auditoria Picking,1.0,98,1.0,2025-09-05T12:02:47.047837,1145,Normal,hpinzon,2025-09-05T15:31:18.610042,Complete,2025-09-06T00:00:00,2025-09-06 01:44:10
515144  -  CRA 16 27 65,00:00:17.045274,1.0,12.0,2025-09-05T12:03:29.409723,,PRODUCCIÒN,230998,515144,,2025-09-05T15:28:23.741396,,Auditoria Picking,1.0,98,12.0,2025-09-05T12:02:47.047837,1145,Normal,hpinzon,2025-09-05T15:28:06.696122,Complete,2025-09-06T00:00:00,2025-09-06 01:44:10
515147  -  CRA 16 27 65,00:00:21.071838,2.0,8.0,2025-09-05T12:03:29.409723,,PRODUCCIÒN,230999,515147,,2025-09-05T15:31:58.408646,,Auditoria Picking,1.0,98,8.0,2025-09-05T12:02:47.047837,1145,Normal,hpinzon,2025-09-05T15:31:37.336808,Complete,2025-09-06T00:00:00,2025-09-06 01:44:10
515151  -  CRA 16 27 65,00:00:03.696937,1.0,3.0,2025-09-05T12:03:29.409723,,PRODUCCIÒN,231000,515151,,2025-09-05T15:33:42.063009,,Auditoria Picking,1.0,98,3.0,2025-09-05T12:02:47.047837,1145,Normal,hpinzon,2025-09-05T15:33:38.366072,Complete,2025-09-06T00:00:00,2025-09-06 01:44:10
515154  -  CRA 16 27 65,00:39:48.898693,1.0,4.0,2025-09-05T12:03:29.409723,,PRODUCCIÒN,231001,515154,,2025-09-05T15:33:58.088896,,Auditoria Picking,1.0,98,4.0,2025-09-05T12:02:47.047837,1145,Normal,hpinzon,2025-09-05T13:22:14.896114,Complete,2025-09-06T00:00:00,2025-09-06 01:44:10
515157  -  CRA 16 27 65,00:43:25.241143,4.0,20.0,2025-09-05T12:03:29.409723,,PRODUCCIÒN,231002,515157,,2025-09-05T15:41:20.04415,,Auditoria Picking,1.0,98,20.0,2025-09-05T12:02:47.047837,1145,Normal,hpinzon,2025-09-05T13:18:56.49563,Complete,2025-09-06T00:00:00,2025-09-06 01:44:10
515161  -  CRA 16 27 65,00:17:56.426564,3.0,13.0,2025-09-05T12:03:29.409723,,PRODUCCIÒN,231003,515161,,2025-09-05T13:21:32.341514,,Auditoria Picking,1.0,98,13.0,2025-09-05T12:02:47.047837,1145,Normal,sfiallo,2025-09-05T13:03:35.91495,Complete,2025-09-06T00:00:00,2025-09-06 01:44:10
"515241 Madera F5,F6,F7 Y F8",00:01:47.562807,1.0,1.0,2025-09-05T12:16:28.156921,,PRODUCCIÒN,230992,515243,,2025-09-05T12:32:57.939608,Orden No. 144829,Picking,1.0,98,1.0,2025-09-05T12:02:29.444739,1290,Muy baja,jluque,2025-09-05T12:27:45.017312,Complete,2025-09-06T00:00:00,2025-09-06 01:44:10
"515241 Madera F5,F6,F7 Y F8<A10",00:11:14.734248,5.0,13.0,2025-09-05T12:16:28.156921,,PRODUCCIÒN,230991,515242,,2025-09-05T12:46:13.559107,Orden No. 144829,Picking,1.0,98,13.0,2025-09-05T12:02:29.444739,1290,Muy baja,jluque,2025-09-05T12:33:07.258895,Complete,2025-09-06T00:00:00,2025-09-06 01:44:10
"515238 Madera F5,F6,F7 Y F8",00:11:10.775828,1.0,3.0,2025-09-05T12:16:28.156921,,PRODUCCIÒN,230990,515239,,2025-09-05T12:58:43.895928,Orden No. 144828,Picking,1.0,98,3.0,2025-09-05T12:01:47.660388,1290,Muy baja,jluque,2025-09-05T12:33:55.024174,Complete,2025-09-06T00:00:00,2025-09-06 01:44:10
"515235 Madera F5,F6,F7 Y F8",00:02:21.724583,1.0,3.0,2025-09-05T12:16:28.156921,,PRODUCCIÒN,230989,515236,,2025-09-05T13:01:11.608688,Orden No. 144827,Picking,1.0,98,3.0,2025-09-05T12:01:41.94322,1290,Muy baja,jluque,2025-09-05T12:34:06.06011,Complete,2025-09-06T00:00:00,2025-09-06 01:44:10
"515232 Madera F5,F6,F7 Y F8<A10",00:02:03.677923,2.0,5.0,2025-09-05T12:16:28.156921,,PRODUCCIÒN,230988,515233,,2025-09-05T13:03:11.847451,Orden No. 144826,Picking,1.0,98,5.0,2025-09-05T12:01:37.868607,1290,Muy baja,jluque,2025-09-05T12:34:13.379204,Complete,2025-09-06T00:00:00,2025-09-06 01:44:10
"515228 Madera F5,F6,F7 Y F8",00:00:36.383458,1.0,4.0,2025-09-05T12:16:28.156921,,PRODUCCIÒN,230986,515229,,2025-09-05T13:06:51.841916,Orden No. 144825,Picking,1.0,98,4.0,2025-09-05T12:01:30.020164,1290,Muy baja,jluque,2025-09-05T13:06:15.458458,Complete,2025-09-06T00:00:00,2025-09-06 01:44:10
"515228 Madera, Crear Media Lamina Bog",00:02:49.310947,1.0,0.5,2025-09-05T12:16:28.156921,,PRODUCCIÒN,230987,515230,,2025-09-05T13:06:11.644735,Orden No. 144825,Picking,1.0,98,0.5,2025-09-05T12:01:30.020164,1290,Muy baja,jluque,2025-09-05T13:03:22.333788,Complete,2025-09-06T00:00:00,2025-09-06 01:44:10
"515225 Madera F5,F6,F7 Y F8",00:02:26.487396,1.0,4.0,2025-09-05T12:16:28.156921,,PRODUCCIÒN,230985,515226,,2025-09-05T13:09:23.818334,Orden No. 144824,Picking,1.0,98,4.0,2025-09-05T12:01:24.186247,1290,Muy baja,jluque,2025-09-05T13:06:57.330938,Complete,2025-09-06T00:00:00,2025-09-06 01:44:10
"515218 Madera, Crear Media Lamina Bog",00:02:04.760028,1.0,0.5,2025-09-05T12:16:28.156921,,PRODUCCIÒN,230983,515221,,2025-09-05T13:11:38.670173,Orden No. 144823,Picking,1.0,98,0.5,2025-09-05T12:01:15.26119,1290,Muy baja,jluque,2025-09-05T13:09:33.910145,Complete,2025-09-06T00:00:00,2025-09-06 01:44:10
"515218 Madera F5,F6,F7 Y F8<A10",00:01:06.916739,1.0,2.0,2025-09-05T12:16:28.156921,,PRODUCCIÒN,230982,515220,,2025-09-05T13:12:54.791735,Orden No. 144823,Picking,1.0,98,2.0,2025-09-05T12:01:15.26119,1290,Muy baja,jluque,2025-09-05T13:11:47.874996,Complete,2025-09-06T00:00:00,2025-09-06 01:44:10
"515212 Madera F5,F6,F7 Y F8<A10",00:00:45.453076,2.0,1.0,2025-09-05T12:16:28.156921,,PRODUCCIÒN,230980,515215,,2025-09-05T13:16:49.60495,Orden No. 144822,Picking,1.0,98,1.0,2025-09-05T12:00:58.996145,1290,Muy baja,jluque,2025-09-05T13:14:56.053626,Complete,2025-09-06T00:00:00,2025-09-06 01:44:10
"515212 Madera F5,F6,F7 Y F8",00:01:55.168571,1.0,1.0,2025-09-05T12:16:28.156921,,PRODUCCIÒN,230981,515216,,2025-09-05T13:14:53.298042,Orden No. 144822,Picking,1.0,98,1.0,2025-09-05T12:00:58.996145,1290,Muy baja,jluque,2025-09-05T13:12:58.129471,Complete,2025-09-06T00:00:00,2025-09-06 01:44:10
